---------- Players ----------
Player 0: suggest
Player 1: anton
Player 2: newcombe
Player 3: brian
Player 4: jonestown
Player 5: massacre
Player 6: could
Player 7: also
Player 8: use
Player 9: therapy
Player 10: putting
Player 11: mildly.
Player 12: dig!
Player 13: grand
Player 14: jury
Player 15: prize
Player 16: sundance,
Player 17: watch
Player 18: band
Player 19: self - sabotage
Player 20: seven
Player 21: years,
Player 22: ex - friends
Player 23: contemporaries
Player 24: dandy
Player 25: warhols
Player 26: rise
Player 27: comparative
Player 28: greatness
Player 29: ( a
Player 30: mobile
Player 31: phone
Player 32: advert,
Player 33: anyway ).
Player 34: elevates
Player 35: dig!
Player 36: contemporaries
Player 37: immense,
Player 38: near - biblical
Player 39: comic - tragedy
Player 40: played
Player 41: out :
Player 42: depressingly
Player 43: honest
Player 44: treatise
Player 45: art
Player 46: versus
Player 47: commerce
Player 48: compromise.
Player 49: look
Player 50: me,
Player 51: i'm
Player 52: bloody
Player 53: genius
Player 54: "
Player 55: posturing,
Player 56: newcombe
Player 57: fact
Player 58: revealed
Player 59: singularly
Player 60: gifted,
Player 61: immensely
Player 62: troubled,
Player 63: musician
Player 64: -
Player 65: far
Player 66: talented
Player 67: rival,
Player 68: dandy's
Player 69: courtney
Player 70: taylor
---------- Rewards ----------
v(): -1.4072906970977783	 ([])
v(49,53): -0.42075133323669434, EP: 0.5256767868995667	 ([look][genius])
v(5,36): -0.420490026473999, EP: 0.5253503322601318	 ([massacre][contemporaries])
v(3,40): 0.42017078399658203, EP: -0.5249514579772949	 ([brian][played])
v(45,51): 0.41973501443862915, EP: -0.5244070291519165	 ([art][i'm])
v(53,61): 0.41801393032073975, EP: -0.5222567319869995	 ([genius][immensely])
v(8,47): 0.41689443588256836, EP: -0.5208580493927002	 ([use][commerce])
v(47,56): 0.4166402816772461, EP: -0.5205405354499817	 ([commerce][newcombe])
v(3,55): 0.4165409803390503, EP: -0.5204164981842041	 ([brian][posturing,])
v(14,57): -0.4164314270019531, EP: 0.520279586315155	 ([jury][fact])
v(63,65): 0.416159987449646, EP: -0.5199404954910278	 ([musician][far])
v(3,63): 0.4155413508415222, EP: -0.5191675424575806	 ([brian][musician])
v(60,69): -0.41503965854644775, EP: 0.5185407400131226	 ([gifted,][courtney])
v(55,70): -0.4149125814437866, EP: 0.5183820128440857	 ([posturing,][taylor])
v(49,60): -0.4143671989440918, EP: 0.5177006125450134	 ([look][gifted,])
v(13,43): 0.413257360458374, EP: -0.5163139700889587	 ([grand][honest])
v(2,38): 0.4123709797859192, EP: -0.5152065753936768	 ([newcombe][near - biblical])
v(2,8): 0.4115738868713379, EP: -0.5142107009887695	 ([newcombe][use])
v(2,31): 0.41153275966644287, EP: -0.5141593217849731	 ([newcombe][phone])
v(40,45): 0.4107547998428345, EP: -0.5131873488426208	 ([played][art])
v(55,66): -0.4106404781341553, EP: 0.513044536113739	 ([posturing,][talented])
v(61,68): 0.4099743366241455, EP: -0.5122122764587402	 ([immensely][dandy's])
v(48,66): 0.4096844792366028, EP: -0.511850118637085	 ([compromise.][talented])
v(29,30): 0.40929853916168213, EP: -0.511367917060852	 ([( a][mobile])
v(20,22): 0.4085918664932251, EP: -0.510485053062439	 ([seven][ex - friends])
v(38,47): 0.4078972339630127, EP: -0.5096171498298645	 ([near - biblical][commerce])
v(31,36): 0.4068789482116699, EP: -0.5083449482917786	 ([phone][contemporaries])
v(46,56): -0.4068479537963867, EP: 0.5083062052726746	 ([versus][newcombe])
v(35,61): 0.40676069259643555, EP: -0.5081971883773804	 ([dig!][immensely])
v(10,59): 0.40585505962371826, EP: -0.5070657134056091	 ([putting][singularly])
v(28,67): 0.40532636642456055, EP: -0.5064051747322083	 ([greatness][rival,])
v(65,69): -0.40502870082855225, EP: 0.5060333013534546	 ([far][courtney])
v(25,31): -0.4050028324127197, EP: 0.5060009956359863	 ([warhols][phone])
v(20,58): -0.40456998348236084, EP: 0.5054602026939392	 ([seven][revealed])
v(29,58): -0.4033999443054199, EP: 0.5039983987808228	 ([( a][revealed])
v(15,56): -0.4028894901275635, EP: 0.5033606290817261	 ([prize][newcombe])
v(3,4): -0.40233802795410156, EP: 0.5026716589927673	 ([brian][jonestown])
v(47,51): 0.40203070640563965, EP: -0.5022876858711243	 ([commerce][i'm])
v(24,46): 0.40125370025634766, EP: -0.5013169050216675	 ([dandy][versus])
v(22,23): 0.4011136293411255, EP: -0.5011419057846069	 ([ex - friends][contemporaries])
v(27,55): -0.40058112144470215, EP: 0.500476598739624	 ([comparative][posturing,])
v(33,56): 0.40033555030822754, EP: -0.5001698136329651	 ([anyway ).][newcombe])
v(7,19): -0.4002000093460083, EP: 0.5000004172325134	 ([also][self - sabotage])
v(12,39): -0.4001026153564453, EP: 0.49987876415252686	 ([dig!][comic - tragedy])
v(65): 0.39956772327423096, EP: -0.4992104768753052	 ([far])
v(46,59): -0.3994029760360718, EP: 0.49900466203689575	 ([versus][singularly])
v(17,50): 0.3992626667022705, EP: -0.49882936477661133	 ([watch][me,])
v(24,58): 0.3978937864303589, EP: -0.49711909890174866	 ([dandy][revealed])
v(1,15): -0.3978431224822998, EP: 0.4970557987689972	 ([anton][prize])
v(8,12): -0.39753246307373047, EP: 0.49666768312454224	 ([use][dig!])
v(9,53): 0.39732539653778076, EP: -0.49640896916389465	 ([therapy][genius])
v(35,60): 0.39717066287994385, EP: -0.4962156414985657	 ([dig!][gifted,])
v(2,18): 0.3949650526046753, EP: -0.4934600293636322	 ([newcombe][band])
v(25,63): -0.39493072032928467, EP: 0.4934171140193939	 ([warhols][musician])
v(10,14): -0.3945882320404053, EP: 0.4929892122745514	 ([putting][jury])
v(39,47): 0.39447009563446045, EP: -0.4928416311740875	 ([comic - tragedy][commerce])
v(36,58): 0.39421141147613525, EP: -0.49251842498779297	 ([contemporaries][revealed])
v(0): -0.39373135566711426, EP: 0.4919186532497406	 ([suggest])
v(1,67): -0.39339911937713623, EP: 0.4915035665035248	 ([anton][rival,])
v(1,65): 0.3932863473892212, EP: -0.49136269092559814	 ([anton][far])
v(35,58): -0.39285826683044434, EP: 0.49082785844802856	 ([dig!][revealed])
v(3,19): -0.39239633083343506, EP: 0.49025070667266846	 ([brian][self - sabotage])
v(0,6): -0.3914906978607178, EP: 0.4891192317008972	 ([suggest][could])
v(2,25): 0.39067065715789795, EP: -0.488094687461853	 ([newcombe][warhols])
v(10,16): -0.390169620513916, EP: 0.4874687194824219	 ([putting][sundance,])
v(2,54): 0.38944053649902344, EP: -0.48655781149864197	 ([newcombe]["])
v(14,24): 0.38848602771759033, EP: -0.48536527156829834	 ([jury][dandy])
v(11,28): -0.385945200920105, EP: 0.4821908175945282	 ([mildly.][greatness])
v(21,27): 0.3855537176132202, EP: -0.48170170187950134	 ([years,][comparative])
v(4,10): 0.3847928047180176, EP: -0.48075103759765625	 ([jonestown][putting])
v(3,51): 0.384676456451416, EP: -0.48060569167137146	 ([brian][i'm])
v(33,50): 0.38441967964172363, EP: -0.4802848696708679	 ([anyway ).][me,])
v(56,57): 0.3843728303909302, EP: -0.4802263379096985	 ([newcombe][fact])
v(7,61): 0.38432836532592773, EP: -0.4801707863807678	 ([also][immensely])
v(14,17): -0.3841056823730469, EP: 0.4798925817012787	 ([jury][watch])
v(27,48): 0.3840179443359375, EP: -0.47978296875953674	 ([comparative][compromise.])
v(27,38): -0.38349413871765137, EP: 0.47912853956222534	 ([comparative][near - biblical])
v(25,26): 0.3832666873931885, EP: -0.4788443446159363	 ([warhols][rise])
v(16,61): -0.3828277587890625, EP: 0.4782959520816803	 ([sundance,][immensely])
v(0,8): -0.3826420307159424, EP: 0.4780639111995697	 ([suggest][use])
v(39,68): 0.38234639167785645, EP: -0.477694571018219	 ([comic - tragedy][dandy's])
v(12,31): -0.3816654682159424, EP: 0.47684383392333984	 ([dig!][phone])
v(27,30): -0.38089239597320557, EP: 0.475877970457077	 ([comparative][mobile])
v(10,58): -0.38066351413726807, EP: 0.4755920171737671	 ([putting][revealed])
v(8,70): -0.38001883029937744, EP: 0.47478654980659485	 ([use][taylor])
v(2,63): 0.3795088529586792, EP: -0.4741494059562683	 ([newcombe][musician])
v(3,38): 0.3794039487838745, EP: -0.4740183353424072	 ([brian][near - biblical])
v(17,46): -0.3782308101654053, EP: 0.47255265712738037	 ([watch][versus])
v(3,8): 0.3781623840332031, EP: -0.4724671542644501	 ([brian][use])
v(8,39): -0.37780845165252686, EP: 0.47202497720718384	 ([use][comic - tragedy])
v(14,50): -0.37733662128448486, EP: 0.47143545746803284	 ([jury][me,])
v(63,67): -0.3770573139190674, EP: 0.4710865020751953	 ([musician][rival,])
v(20,53): 0.3752858638763428, EP: -0.4688732922077179	 ([seven][genius])
v(31,70): -0.3729666471481323, EP: 0.46597573161125183	 ([phone][taylor])
v(7,58): -0.3726634979248047, EP: 0.4655969738960266	 ([also][revealed])
v(0,22): -0.3724452257156372, EP: 0.4653242826461792	 ([suggest][ex - friends])
v(1,10): 0.3709794282913208, EP: -0.4634929299354553	 ([anton][putting])
v(13,22): 0.37057340145111084, EP: -0.46298566460609436	 ([grand][ex - friends])
v(46,50): -0.37009286880493164, EP: 0.46238529682159424	 ([versus][me,])
v(3,5): -0.369152307510376, EP: 0.4612101912498474	 ([brian][massacre])
v(26,38): 0.36901772022247314, EP: -0.46104201674461365	 ([rise][near - biblical])
v(6,60): 0.3679513931274414, EP: -0.4597097933292389	 ([could][gifted,])
v(33,64): 0.367226243019104, EP: -0.45880380272865295	 ([anyway ).][-])
v(0,56): -0.36575281620025635, EP: 0.4569629430770874	 ([suggest][newcombe])
v(9,33): 0.36469101905822754, EP: -0.4556363523006439	 ([therapy][anyway ).])
v(30,33): 0.36400604248046875, EP: -0.45478054881095886	 ([mobile][anyway ).])
v(13): 0.3630998134613037, EP: -0.45364832878112793	 ([grand])
v(4,58): -0.36297357082366943, EP: 0.45349061489105225	 ([jonestown][revealed])
v(4,22): 0.3622034788131714, EP: -0.4525284767150879	 ([jonestown][ex - friends])
v(16,53): -0.36094772815704346, EP: 0.45095956325531006	 ([sundance,][genius])
v(0,17): -0.35898613929748535, EP: 0.4485087990760803	 ([suggest][watch])
v(0,21): 0.35881900787353516, EP: -0.44830000400543213	 ([suggest][years,])
v(16,60): -0.35879576206207275, EP: 0.4482709467411041	 ([sundance,][gifted,])
v(30,65): 0.35805225372314453, EP: -0.44734203815460205	 ([mobile][far])
v(33,59): 0.3579298257827759, EP: -0.447189062833786	 ([anyway ).][singularly])
v(1,13): 0.3566768169403076, EP: -0.44562360644340515	 ([anton][grand])
v(18,26): 0.3566070795059204, EP: -0.44553646445274353	 ([band][rise])
v(25): -0.3565695285797119, EP: 0.4454895555973053	 ([warhols])
v(15,62): 0.35651254653930664, EP: -0.4454183578491211	 ([prize][troubled,])
v(10,43): 0.3561040163040161, EP: -0.4449079632759094	 ([putting][honest])
v(12,63): -0.35606610774993896, EP: 0.444860577583313	 ([dig!][musician])
v(36,67): 0.35545623302459717, EP: -0.4440986216068268	 ([contemporaries][rival,])
v(6,46): -0.35527634620666504, EP: 0.44387388229370117	 ([could][versus])
v(4,46): -0.3548640012741089, EP: 0.44335871934890747	 ([jonestown][versus])
v(4,57): 0.3543083667755127, EP: -0.4426645040512085	 ([jonestown][fact])
v(30,66): -0.35409724712371826, EP: 0.4424007534980774	 ([mobile][talented])
v(46,64): -0.35375237464904785, EP: 0.4419698715209961	 ([versus][-])
v(14,28): 0.35284650325775146, EP: -0.440838098526001	 ([jury][greatness])
v(9,13): 0.3525642156600952, EP: -0.440485417842865	 ([therapy][grand])
v(38,39): -0.3522498607635498, EP: 0.44009265303611755	 ([near - biblical][comic - tragedy])
v(53,59): 0.3517378568649292, EP: -0.43945297598838806	 ([genius][singularly])
v(6,33): 0.3509758710861206, EP: -0.4385009706020355	 ([could][anyway ).])
v(17,43): 0.3507106304168701, EP: -0.43816959857940674	 ([watch][honest])
v(6,15): -0.34977781772613525, EP: 0.4370041489601135	 ([could][prize])
v(1,3): 0.3495621681213379, EP: -0.43673473596572876	 ([anton][brian])
v(15,64): -0.3494424819946289, EP: 0.4365851879119873	 ([prize][-])
v(31,38): -0.34911155700683594, EP: 0.4361717402935028	 ([phone][near - biblical])
v(25,28): 0.3482933044433594, EP: -0.4351494312286377	 ([warhols][greatness])
v(30,60): 0.3480468988418579, EP: -0.4348415732383728	 ([mobile][gifted,])
v(20,27): -0.3470754623413086, EP: 0.4336279034614563	 ([seven][comparative])
v(38,45): 0.3465080261230469, EP: -0.4329189360141754	 ([near - biblical][art])
v(24,27): 0.34602952003479004, EP: -0.43232110142707825	 ([dandy][comparative])
v(17,35): 0.34591615200042725, EP: -0.4321794807910919	 ([watch][dig!])
v(6,13): 0.3455451726913452, EP: -0.4317159950733185	 ([could][grand])
v(1,12): -0.3453446626663208, EP: 0.4314654767513275	 ([anton][dig!])
v(10,64): 0.3442094326019287, EP: -0.4300471544265747	 ([putting][-])
v(6,58): -0.3440396785736084, EP: 0.4298350512981415	 ([could][revealed])
v(3,31): 0.34369969367980957, EP: -0.42941027879714966	 ([brian][phone])
v(25,36): 0.34369969367980957, EP: -0.42941027879714966	 ([warhols][contemporaries])
v(0,62): 0.34361040592193604, EP: -0.4292987287044525	 ([suggest][troubled,])
v(63,66): -0.3433886766433716, EP: 0.4290217161178589	 ([musician][talented])
v(13,51): 0.3433663845062256, EP: -0.4289938509464264	 ([grand][i'm])
v(50,57): 0.34292101860046387, EP: -0.4284374415874481	 ([me,][fact])
v(4,7): 0.3423718214035034, EP: -0.4277512729167938	 ([jonestown][also])
v(47,55): 0.3419003486633301, EP: -0.427162230014801	 ([commerce][posturing,])
v(30,39): -0.3416452407836914, EP: 0.4268434941768646	 ([mobile][comic - tragedy])
v(51,70): -0.34163451194763184, EP: 0.42683008313179016	 ([i'm][taylor])
v(40,65): 0.3413844108581543, EP: -0.42651763558387756	 ([played][far])
v(25,40): -0.3413727283477783, EP: 0.4265030324459076	 ([warhols][played])
v(22,46): -0.340954065322876, EP: 0.42597997188568115	 ([ex - friends][versus])
v(22,50): 0.33963024616241455, EP: -0.42432600259780884	 ([ex - friends][me,])
v(3,30): 0.3392314910888672, EP: -0.4238278269767761	 ([brian][mobile])
v(8,18): -0.3383101224899292, EP: 0.422676682472229	 ([use][band])
v(3,54): 0.3379859924316406, EP: -0.422271728515625	 ([brian]["])
v(0,48): 0.3379034996032715, EP: -0.42216867208480835	 ([suggest][compromise.])
v(66,68): 0.3378279209136963, EP: -0.42207422852516174	 ([talented][dandy's])
v(43,58): -0.33707690238952637, EP: 0.42113593220710754	 ([honest][revealed])
v(17,60): 0.3369513750076294, EP: -0.4209790825843811	 ([watch][gifted,])
v(0,68): 0.3367278575897217, EP: -0.4206998348236084	 ([suggest][dandy's])
v(7,50): 0.33610403537750244, EP: -0.4199204444885254	 ([also][me,])
v(22,33): 0.33574414253234863, EP: -0.41947081685066223	 ([ex - friends][anyway ).])
v(4,17): 0.33506131172180176, EP: -0.41861769556999207	 ([jonestown][watch])
v(60,64): 0.33357834815979004, EP: -0.41676491498947144	 ([gifted,][-])
v(47,66): 0.332958459854126, EP: -0.4159904420375824	 ([commerce][talented])
v(15,29): -0.332783579826355, EP: 0.4157719612121582	 ([prize][( a])
v(16,50): -0.33202505111694336, EP: 0.4148242771625519	 ([sundance,][me,])
v(10,20): 0.3318699598312378, EP: -0.4146305024623871	 ([putting][seven])
v(0,7): -0.3314347267150879, EP: 0.4140867292881012	 ([suggest][also])
v(56,66): -0.3311161994934082, EP: 0.4136887788772583	 ([newcombe][talented])
v(9,27): -0.33109307289123535, EP: 0.41365987062454224	 ([therapy][comparative])
v(67): -0.3310595750808716, EP: 0.4136180281639099	 ([rival,])
v(0,50): -0.3307586908340454, EP: 0.4132421016693115	 ([suggest][me,])
v(43,61): 0.3305702209472656, EP: -0.41300663352012634	 ([honest][immensely])
v(15,61): -0.3302820920944214, EP: 0.41264665126800537	 ([prize][immensely])
v(9,22): 0.3300100564956665, EP: -0.4123067855834961	 ([therapy][ex - friends])
v(0,35): -0.3299741744995117, EP: 0.4122619330883026	 ([suggest][dig!])
v(25,45): 0.3290747404098511, EP: -0.4111382067203522	 ([warhols][art])
v(8,45): 0.32876503467559814, EP: -0.4107512831687927	 ([use][art])
v(38,54): -0.3284975290298462, EP: 0.4104170501232147	 ([near - biblical]["])
v(18,22): -0.32844114303588867, EP: 0.4103466272354126	 ([band][ex - friends])
v(2,70): 0.32776153087615967, EP: -0.40949752926826477	 ([newcombe][taylor])
v(50,58): -0.3274019956588745, EP: 0.40904831886291504	 ([me,][revealed])
v(19,26): -0.32724833488464355, EP: 0.4088563323020935	 ([self - sabotage][rise])
v(17,49): -0.3263669013977051, EP: 0.4077551066875458	 ([watch][look])
v(8,38): -0.3260847330093384, EP: 0.40740257501602173	 ([use][near - biblical])
v(29,46): -0.32597482204437256, EP: 0.40726524591445923	 ([( a][versus])
v(32,37): -0.3259347677230835, EP: 0.4072152078151703	 ([advert,][immense,])
v(25,51): -0.3250608444213867, EP: 0.4061233401298523	 ([warhols][i'm])
v(20,33): 0.32498979568481445, EP: -0.40603458881378174	 ([seven][anyway ).])
v(10,30): 0.3246663808822632, EP: -0.40563052892684937	 ([putting][mobile])
v(13,15): -0.32414424419403076, EP: 0.4049781560897827	 ([grand][prize])
v(27,40): -0.3231699466705322, EP: 0.4037609100341797	 ([comparative][played])
v(20,67): -0.32245075702667236, EP: 0.4028623700141907	 ([seven][rival,])
v(47,69): -0.32118988037109375, EP: 0.4012870490550995	 ([commerce][courtney])
v(45,69): -0.3206479549407959, EP: 0.4006099998950958	 ([art][courtney])
v(31,47): 0.32031238079071045, EP: -0.4001907408237457	 ([phone][commerce])
v(9,18): -0.3199288845062256, EP: 0.39971160888671875	 ([therapy][band])
v(15,22): -0.31963348388671875, EP: 0.39934253692626953	 ([prize][ex - friends])
v(7,57): 0.31955087184906006, EP: -0.39923933148384094	 ([also][fact])
v(53): 0.3194025754928589, EP: -0.39905405044555664	 ([genius])
v(22,30): 0.3191310167312622, EP: -0.39871475100517273	 ([ex - friends][mobile])
v(0,64): -0.31907594203948975, EP: 0.39864593744277954	 ([suggest][-])
v(29,57): 0.31879281997680664, EP: -0.39829221367836	 ([( a][fact])
v(56,60): 0.31828200817108154, EP: -0.3976540267467499	 ([newcombe][gifted,])
v(12,51): -0.3173481225967407, EP: 0.3964872658252716	 ([dig!][i'm])
v(22,29): 0.31706881523132324, EP: -0.3961382806301117	 ([ex - friends][( a])
v(22,57): 0.31700432300567627, EP: -0.39605772495269775	 ([ex - friends][fact])
v(7,46): -0.316379189491272, EP: 0.3952766954898834	 ([also][versus])
v(29,33): 0.3151876926422119, EP: -0.39378806948661804	 ([( a][anyway ).])
v(1,70): -0.3151181936264038, EP: 0.3937012255191803	 ([anton][taylor])
v(40,66): -0.313948392868042, EP: 0.3922397196292877	 ([played][talented])
v(6,25): -0.31393206119537354, EP: 0.39221930503845215	 ([could][warhols])
v(14,53): -0.3138543367385864, EP: 0.39212220907211304	 ([jury][genius])
v(20,60): 0.3120076656341553, EP: -0.38981500267982483	 ([seven][gifted,])
v(48,67): 0.3115086555480957, EP: -0.38919156789779663	 ([compromise.][rival,])
v(7,15): -0.3107722997665405, EP: 0.3882715702056885	 ([also][prize])
v(12): -0.30962061882019043, EP: 0.38683268427848816	 ([dig!])
v(27,36): 0.30954086780548096, EP: -0.3867330551147461	 ([comparative][contemporaries])
v(47,54): 0.308982253074646, EP: -0.38603514432907104	 ([commerce]["])
v(27): -0.3089413642883301, EP: 0.38598406314849854	 ([comparative])
v(9,57): 0.3086254596710205, EP: -0.3855893611907959	 ([therapy][fact])
v(3,41): -0.30814075469970703, EP: 0.38498377799987793	 ([brian][out :])
v(10,35): 0.3077199459075928, EP: -0.3844580352306366	 ([putting][dig!])
v(51,68): 0.30729031562805176, EP: -0.3839212656021118	 ([i'm][dandy's])
v(13,30): 0.306809663772583, EP: -0.38332074880599976	 ([grand][mobile])
v(25,68): 0.30626749992370605, EP: -0.38264337182044983	 ([warhols][dandy's])
v(8,26): 0.30502307415008545, EP: -0.38108864426612854	 ([use][rise])
v(60): 0.30475783348083496, EP: -0.38075724244117737	 ([gifted,])
v(9,67): -0.3043360710144043, EP: 0.3802303075790405	 ([therapy][rival,])
v(24,56): 0.3041900396347046, EP: -0.38004785776138306	 ([dandy][newcombe])
v(13,55): 0.3041039705276489, EP: -0.37994033098220825	 ([grand][posturing,])
v(3,16): -0.3036332130432129, EP: 0.3793521821498871	 ([brian][sundance,])
v(9,70): -0.30358433723449707, EP: 0.3792911171913147	 ([therapy][taylor])
v(51,65): 0.303047776222229, EP: -0.3786207437515259	 ([i'm][far])
v(43,57): 0.3029986619949341, EP: -0.3785593807697296	 ([honest][fact])
v(39,50): 0.3028606176376343, EP: -0.378386914730072	 ([comic - tragedy][me,])
v(22,25): -0.30218982696533203, EP: 0.37754884362220764	 ([ex - friends][warhols])
v(38,63): -0.30181992053985596, EP: 0.37708669900894165	 ([near - biblical][musician])
v(15,43): -0.3018171787261963, EP: 0.37708327174186707	 ([prize][honest])
v(5,24): -0.30169618129730225, EP: 0.3769320845603943	 ([massacre][dandy])
v(23,27): 0.30146491527557373, EP: -0.3766431510448456	 ([contemporaries][comparative])
v(29,61): 0.30114901065826416, EP: -0.37624847888946533	 ([( a][immensely])
v(4,50): 0.30081677436828613, EP: -0.3758333921432495	 ([jonestown][me,])
v(16,68): -0.29997551441192627, EP: 0.3747823238372803	 ([sundance,][dandy's])
v(0,20): -0.2996211051940918, EP: 0.3743395507335663	 ([suggest][seven])
v(33): 0.2995140552520752, EP: -0.3742057979106903	 ([anyway ).])
v(0,36): 0.2993389368057251, EP: -0.37398698925971985	 ([suggest][contemporaries])
v(27,68): 0.2989386320114136, EP: -0.37348687648773193	 ([comparative][dandy's])
v(3,61): 0.29878485202789307, EP: -0.37329474091529846	 ([brian][immensely])
v(16,21): 0.29829227924346924, EP: -0.37267932295799255	 ([sundance,][years,])
v(39,65): 0.2976410388946533, EP: -0.3718656897544861	 ([comic - tragedy][far])
v(14,62): 0.29638195037841797, EP: -0.370292603969574	 ([jury][troubled,])
v(18,30): -0.29611968994140625, EP: 0.36996495723724365	 ([band][mobile])
v(38,65): 0.29611527919769287, EP: -0.36995944380760193	 ([near - biblical][far])
v(35,40): 0.2957342863082886, EP: -0.36948344111442566	 ([dig!][played])
v(4,6): 0.29536211490631104, EP: -0.36901846528053284	 ([jonestown][could])
v(17,59): 0.2952268123626709, EP: -0.36884942650794983	 ([watch][singularly])
v(54,55): -0.295041561126709, EP: 0.3686179518699646	 (["][posturing,])
v(31,54): -0.2946089506149292, EP: 0.36807745695114136	 ([phone]["])
v(25,29): -0.2940709590911865, EP: 0.36740532517433167	 ([warhols][( a])
v(1,66): -0.29383671283721924, EP: 0.3671126663684845	 ([anton][talented])
v(41,47): -0.29375410079956055, EP: 0.3670094311237335	 ([out :][commerce])
v(7,59): 0.29259395599365234, EP: -0.36555999517440796	 ([also][singularly])
v(51,66): -0.29186391830444336, EP: 0.36464789509773254	 ([i'm][talented])
v(50,59): 0.2915215492248535, EP: -0.36422014236450195	 ([me,][singularly])
v(4,35): 0.2914285659790039, EP: -0.3641039729118347	 ([jonestown][dig!])
v(9,66): -0.2909080982208252, EP: 0.3634537160396576	 ([therapy][talented])
v(35,57): 0.29087281227111816, EP: -0.3634096384048462	 ([dig!][fact])
v(10,15): -0.2908400297164917, EP: 0.3633686602115631	 ([putting][prize])
v(23,46): 0.2904539108276367, EP: -0.3628862500190735	 ([contemporaries][versus])
v(19,45): -0.28804969787597656, EP: 0.35988250374794006	 ([self - sabotage][art])
v(13,40): 0.28801512718200684, EP: -0.3598392903804779	 ([grand][played])
v(10,40): 0.2877603769302368, EP: -0.3595210313796997	 ([putting][played])
v(26,54): 0.2875239849090576, EP: -0.35922569036483765	 ([rise]["])
v(1,68): 0.2869759798049927, EP: -0.35854101181030273	 ([anton][dandy's])
v(1,53): 0.2868974208831787, EP: -0.35844287276268005	 ([anton][genius])
v(47,67): 0.2867807149887085, EP: -0.35829704999923706	 ([commerce][rival,])
v(6,27): -0.2864654064178467, EP: 0.3579031229019165	 ([could][comparative])
v(10,17): 0.28631579875946045, EP: -0.3577162027359009	 ([putting][watch])
v(7,22): 0.28623640537261963, EP: -0.35761702060699463	 ([also][ex - friends])
v(9,61): 0.2855733633041382, EP: -0.35678863525390625	 ([therapy][immensely])
v(14,33): -0.28484416007995605, EP: 0.3558775782585144	 ([jury][anyway ).])
v(51,67): -0.28465521335601807, EP: 0.35564151406288147	 ([i'm][rival,])
v(25,30): -0.28459858894348145, EP: 0.3555707633495331	 ([warhols][mobile])
v(33,63): 0.28429853916168213, EP: -0.35519587993621826	 ([anyway ).][musician])
v(28,41): 0.28388357162475586, EP: -0.3546774387359619	 ([greatness][out :])
v(13,56): 0.283430814743042, EP: -0.35411176085472107	 ([grand][newcombe])
v(15,68): 0.28342747688293457, EP: -0.3541075885295868	 ([prize][dandy's])
v(16,28): 0.2833291292190552, EP: -0.3539847135543823	 ([sundance,][greatness])
v(39,61): -0.28324782848358154, EP: 0.35388314723968506	 ([comic - tragedy][immensely])
v(6,57): 0.283186674118042, EP: -0.353806734085083	 ([could][fact])
v(10): 0.2829470634460449, EP: -0.3535073697566986	 ([putting])
v(15,50): -0.28128790855407715, EP: 0.35143446922302246	 ([prize][me,])
v(17,57): 0.2805577516555786, EP: -0.3505222201347351	 ([watch][fact])
v(25,35): -0.2804352045059204, EP: 0.3503691256046295	 ([warhols][dig!])
v(6,61): 0.28025734424591064, EP: -0.35014691948890686	 ([could][immensely])
v(21,58): 0.27932870388031006, EP: -0.3489866852760315	 ([years,][revealed])
v(8,54): -0.27897119522094727, EP: 0.3485400378704071	 ([use]["])
v(9,50): 0.27891409397125244, EP: -0.34846869111061096	 ([therapy][me,])
v(22,35): 0.2786276340484619, EP: -0.34811079502105713	 ([ex - friends][dig!])
v(15,59): -0.2771008014678955, EP: 0.3462032079696655	 ([prize][singularly])
v(22,64): 0.276989221572876, EP: -0.3460637927055359	 ([ex - friends][-])
v(70): -0.27647829055786133, EP: 0.34542545676231384	 ([taylor])
v(0,43): -0.2763361930847168, EP: 0.34524792432785034	 ([suggest][honest])
v(2,11): -0.276294469833374, EP: 0.34519580006599426	 ([newcombe][mildly.])
v(26,31): 0.27617037296295166, EP: -0.3450407385826111	 ([rise][phone])
v(26,49): -0.27570223808288574, EP: 0.34445586800575256	 ([rise][look])
v(3,14): -0.2745344638824463, EP: 0.34299686551094055	 ([brian][jury])
v(6,22): 0.2744622230529785, EP: -0.3429066240787506	 ([could][ex - friends])
v(32,44): -0.2734191417694092, EP: 0.34160342812538147	 ([advert,][treatise])
v(12,47): 0.2729858160018921, EP: -0.3410620391368866	 ([dig!][commerce])
v(26,66): 0.27258050441741943, EP: -0.3405556380748749	 ([rise][talented])
v(8,13): 0.27246224880218506, EP: -0.3404079079627991	 ([use][grand])
v(2,41): -0.27241384983062744, EP: 0.34034743905067444	 ([newcombe][out :])
v(19,33): -0.27206289768218994, EP: 0.3399089574813843	 ([self - sabotage][anyway ).])
v(12,68): 0.2720015048980713, EP: -0.33983224630355835	 ([dig!][dandy's])
v(26,69): -0.27133870124816895, EP: 0.33900415897369385	 ([rise][courtney])
v(15,57): -0.27107560634613037, EP: 0.33867546916007996	 ([prize][fact])
v(25,47): 0.2708890438079834, EP: -0.3384423851966858	 ([warhols][commerce])
v(4,27): -0.26918351650238037, EP: 0.3363115191459656	 ([jonestown][comparative])
v(62,69): 0.268491268157959, EP: -0.33544665575027466	 ([troubled,][courtney])
v(23,25): 0.268129825592041, EP: -0.3349950909614563	 ([contemporaries][warhols])
