---------- Players ----------
Player 0: one
Player 1: thing
Player 2: could
Player 3: redeemed
Player 4: sketch.
Player 5: healthy
Player 6: gunfight
Player 7: happy
Player 8: couple,
Player 9: exotic
Player 10: model
Player 11: delicatessen,
Player 12: old - timer
Player 13: motel
Player 14: ( it
Player 15: would
Player 16: turned
Player 17: out )
Player 18: secretly
Player 19: watching
Player 20: woods
Player 21: aging
Player 22: rent - boy
Player 23: guys
Player 24: they'd
Player 25: shared
Player 26: rubber
Player 27: house.
Player 28: process,
Player 29: could
Player 30: blown
Player 31: freezing
Player 32: shack
Player 33: smithereens,
Player 34: resolved
Player 35: snags ;
Player 36: whore
Player 37: bitch
Player 38: "
Player 39: ode
Player 40: windscreen,
Player 41: reason
Player 42: protagonist
Player 43: " no
Player 44: friends,
Player 45: "
Player 46: well
Player 47: explaining
Player 48: coolness
Player 49: pressure
Player 50: bloody
Player 51: tampon,
Player 52: incessant
Player 53: phone
Player 54: calls
Player 55: .
Player 56: .
Player 57: .
Player 58: crawl - space
Player 59: chic,
Player 60: green
Player 61: thumb,
---------- Rewards ----------
v(): -0.34240129590034485	 ([])
v(17,27): -0.42432859539985657, EP: 3.0321691036224365	 ([out )][house.])
v(40,53): 0.42392823100090027, EP: -3.0293080806732178	 ([windscreen,][phone])
v(30,34): 0.4237748682498932, EP: -3.028212308883667	 ([blown][resolved])
v(17,22): 0.4229879677295685, EP: -3.0225892066955566	 ([out )][rent - boy])
v(7,34): -0.4221842586994171, EP: 3.016846179962158	 ([happy][resolved])
v(26,32): 0.42024752497673035, EP: -3.00300669670105	 ([rubber][shack])
v(7,26): 0.4198562502861023, EP: -3.0002105236053467	 ([happy][rubber])
v(21,30): 0.41752755641937256, EP: -2.9835703372955322	 ([aging][blown])
v(25,37): -0.4169434607028961, EP: 2.979396343231201	 ([shared][bitch])
v(8,38): -0.4167318642139435, EP: 2.977884292602539	 ([couple,]["])
v(27,56): -0.4166713058948517, EP: 2.9774515628814697	 ([house.][.])
v(3,14): -0.4165678322315216, EP: 2.976712226867676	 ([redeemed][( it])
v(6,20): -0.4163294732570648, EP: 2.975008964538574	 ([gunfight][woods])
v(1,31): 0.4161551296710968, EP: -2.9737632274627686	 ([thing][freezing])
v(22,25): -0.4158497154712677, EP: 2.971580743789673	 ([rent - boy][shared])
v(10,37): 0.4156874418258667, EP: -2.970421075820923	 ([model][bitch])
v(15,40): 0.41535890102386475, EP: -2.9680733680725098	 ([would][windscreen,])
v(28,40): 0.4151972830295563, EP: -2.966918468475342	 ([process,][windscreen,])
v(10,53): 0.4151053726673126, EP: -2.966261863708496	 ([model][phone])
v(37,56): 0.41466811299324036, EP: -2.963137149810791	 ([bitch][.])
v(27,28): -0.41328272223472595, EP: 2.953237533569336	 ([house.][process,])
v(34,54): 0.4126277565956116, EP: -2.948557138442993	 ([resolved][calls])
v(41,53): 0.412271112203598, EP: -2.9460086822509766	 ([reason][phone])
v(53,56): 0.4122188687324524, EP: -2.9456353187561035	 ([phone][.])
v(7,9): 0.4118501543998718, EP: -2.943000555038452	 ([happy][exotic])
v(26,57): 0.41165825724601746, EP: -2.941629409790039	 ([rubber][.])
v(45,53): 0.41154012084007263, EP: -2.9407851696014404	 (["][phone])
v(29,37): 0.41056421399116516, EP: -2.933811664581299	 ([could][bitch])
v(39,54): -0.4091322124004364, EP: 2.9235787391662598	 ([ode][calls])
v(22,41): 0.40895822644233704, EP: -2.922335386276245	 ([rent - boy][reason])
v(13,25): 0.4088745713233948, EP: -2.9217376708984375	 ([motel][shared])
v(18,37): 0.4087752103805542, EP: -2.921027660369873	 ([secretly][bitch])
v(31,55): 0.40853965282440186, EP: -2.919344425201416	 ([freezing][.])
v(2,28): 0.40720903873443604, EP: -2.9098360538482666	 ([could][process,])
v(37): 0.4071066081523895, EP: -2.909104108810425	 ([bitch])
v(22,24): 0.4058007001876831, EP: -2.8997724056243896	 ([rent - boy][they'd])
v(8,47): -0.4055614173412323, EP: 2.8980624675750732	 ([couple,][explaining])
v(19,60): -0.40532997250556946, EP: 2.896408796310425	 ([watching][green])
v(37,47): 0.40298107266426086, EP: -2.8796238899230957	 ([bitch][explaining])
v(11,26): 0.40194299817085266, EP: -2.872205972671509	 ([delicatessen,][rubber])
v(35,57): 0.4019182622432709, EP: -2.8720293045043945	 ([snags ;][.])
v(16,20): -0.4012313783168793, EP: 2.8671209812164307	 ([turned][woods])
v(32,44): -0.40104785561561584, EP: 2.865809440612793	 ([shack][friends,])
v(4,49): 0.40069350600242615, EP: -2.8632774353027344	 ([sketch.][pressure])
v(47,53): 0.3999623954296112, EP: -2.858052968978882	 ([explaining][phone])
v(13,59): 0.39991119503974915, EP: -2.85768723487854	 ([motel][chic,])
v(17,53): 0.3995448648929596, EP: -2.855069398880005	 ([out )][phone])
v(31): 0.3987181484699249, EP: -2.8491618633270264	 ([freezing])
v(3,9): 0.39871400594711304, EP: -2.8491322994232178	 ([redeemed][exotic])
v(26,39): -0.39855918288230896, EP: 2.8480260372161865	 ([rubber][ode])
v(31,35): 0.39705097675323486, EP: -2.8372485637664795	 ([freezing][snags ;])
v(7,35): 0.39673927426338196, EP: -2.8350212574005127	 ([happy][snags ;])
v(21,53): 0.39663228392601013, EP: -2.834256649017334	 ([aging][phone])
v(9,20): 0.39350345730781555, EP: -2.811898708343506	 ([exotic][woods])
v(42,58): -0.3930688798427582, EP: 2.808793306350708	 ([protagonist][crawl - space])
v(8,45): -0.39273008704185486, EP: 2.8063724040985107	 ([couple,]["])
v(19,54): 0.39218172430992126, EP: -2.8024537563323975	 ([watching][calls])
v(20,57): -0.3918360769748688, EP: 2.7999839782714844	 ([woods][.])
v(11,60): -0.3914518654346466, EP: 2.797238349914551	 ([delicatessen,][green])
v(25,33): 0.38856241106987, EP: -2.7765910625457764	 ([shared][smithereens,])
v(24,60): -0.38811227679252625, EP: 2.773374319076538	 ([they'd][green])
v(27,45): -0.3880029618740082, EP: 2.7725932598114014	 ([house.]["])
v(8,17): -0.3877464234828949, EP: 2.7707600593566895	 ([couple,][out )])
v(8,10): -0.3874717056751251, EP: 2.768796920776367	 ([couple,][model])
v(3,17): -0.3853921592235565, EP: 2.753937005996704	 ([redeemed][out )])
v(7,16): -0.38534602522850037, EP: 2.7536072731018066	 ([happy][turned])
v(24,35): 0.3840927481651306, EP: -2.7446515560150146	 ([they'd][snags ;])
v(27,33): 0.38402602076530457, EP: -2.7441747188568115	 ([house.][smithereens,])
v(40,59): -0.3830167353153229, EP: 2.7369625568389893	 ([windscreen,][chic,])
v(3,61): -0.38271400332450867, EP: 2.734799385070801	 ([redeemed][thumb,])
v(21,22): 0.38225075602531433, EP: -2.7314891815185547	 ([aging][rent - boy])
v(12,34): -0.3817361891269684, EP: 2.7278120517730713	 ([old - timer][resolved])
v(51,54): -0.3817112147808075, EP: 2.7276337146759033	 ([tampon,][calls])
v(33,44): 0.3814801871776581, EP: -2.725982666015625	 ([smithereens,][friends,])
v(19,35): 0.38135430216789246, EP: -2.725083112716675	 ([watching][snags ;])
v(22,40): 0.3809613585472107, EP: -2.7222752571105957	 ([rent - boy][windscreen,])
v(37,46): 0.38065454363822937, EP: -2.720082998275757	 ([bitch][well])
v(18,20): -0.3796161711215973, EP: 2.712662935256958	 ([secretly][woods])
v(16,54): 0.3779914379119873, EP: -2.7010529041290283	 ([turned][calls])
v(37,41): 0.37792840600013733, EP: -2.7006025314331055	 ([bitch][reason])
v(6,14): -0.3765016496181488, EP: 2.6904070377349854	 ([gunfight][( it])
v(37,55): 0.3762103021144867, EP: -2.6883251667022705	 ([bitch][.])
v(55,60): -0.37513598799705505, EP: 2.6806483268737793	 ([.][green])
v(46,53): 0.3750031292438507, EP: -2.679698944091797	 ([well][phone])
v(43,60): 0.3742642402648926, EP: -2.6744189262390137	 ([" no][green])
v(14,20): -0.37310728430747986, EP: 2.666151762008667	 ([( it][woods])
v(3,19): -0.3726445138454437, EP: 2.6628448963165283	 ([redeemed][watching])
v(27,61): -0.3711700141429901, EP: 2.652308225631714	 ([house.][thumb,])
v(15,21): 0.3705691397190094, EP: -2.648014545440674	 ([would][aging])
v(2,40): 0.3698587417602539, EP: -2.6429381370544434	 ([could][windscreen,])
v(22,47): 0.3697943389415741, EP: -2.6424779891967773	 ([rent - boy][explaining])
v(9,39): -0.36961713433265686, EP: 2.641211748123169	 ([exotic][ode])
v(24,31): 0.36957645416259766, EP: -2.640921115875244	 ([they'd][freezing])
v(1,2): 0.3695232570171356, EP: -2.640540838241577	 ([thing][could])
v(10,32): 0.3692740797996521, EP: -2.6387603282928467	 ([model][shack])
v(1,53): 0.3692557215690613, EP: -2.638629198074341	 ([thing][phone])
v(20,40): -0.36824724078178406, EP: 2.631422758102417	 ([woods][windscreen,])
v(6,49): 0.3681319057941437, EP: -2.630598545074463	 ([gunfight][pressure])
v(21,27): -0.3680114448070526, EP: 2.6297378540039062	 ([aging][house.])
v(7,12): -0.3678627908229828, EP: 2.6286754608154297	 ([happy][old - timer])
v(0,60): -0.36778053641319275, EP: 2.6280877590179443	 ([one][green])
v(30,35): 0.367263525724411, EP: -2.6243932247161865	 ([blown][snags ;])
v(60): -0.3670879304409027, EP: 2.623138427734375	 ([green])
v(38,53): 0.3666384518146515, EP: -2.619926691055298	 (["][phone])
v(22,28): 0.3655044436454773, EP: -2.611823320388794	 ([rent - boy][process,])
v(25,32): -0.364899605512619, EP: 2.607501268386841	 ([shared][shack])
v(11,37): 0.3648828864097595, EP: -2.607381820678711	 ([delicatessen,][bitch])
v(4,32): -0.3639831244945526, EP: 2.6009521484375	 ([sketch.][shack])
v(6,40): 0.36375656723976135, EP: -2.5993332862854004	 ([gunfight][windscreen,])
v(12,54): 0.3611760139465332, EP: -2.580893039703369	 ([old - timer][calls])
v(6,31): 0.360858291387558, EP: -2.578622817993164	 ([gunfight][freezing])
v(22,38): 0.36074426770210266, EP: -2.577807903289795	 ([rent - boy]["])
v(29,53): 0.36074212193489075, EP: -2.5777926445007324	 ([could][phone])
v(0,37): 0.3600226938724518, EP: -2.5726516246795654	 ([one][bitch])
v(18,60): -0.35990211367607117, EP: 2.5717899799346924	 ([secretly][green])
v(1,27): -0.3597390353679657, EP: 2.570624828338623	 ([thing][house.])
v(12,16): -0.3596142828464508, EP: 2.5697333812713623	 ([old - timer][turned])
v(2,6): 0.3595699071884155, EP: -2.5694162845611572	 ([could][gunfight])
v(19,37): 0.3581649959087372, EP: -2.5593769550323486	 ([watching][bitch])
v(0,31): 0.35739096999168396, EP: -2.5538458824157715	 ([one][freezing])
v(3,57): -0.3560599386692047, EP: 2.544334650039673	 ([redeemed][.])
v(11,16): -0.35543057322502136, EP: 2.53983736038208	 ([delicatessen,][turned])
v(7,37): 0.3538282513618469, EP: -2.5283875465393066	 ([happy][bitch])
v(4,29): -0.3529473841190338, EP: 2.5220930576324463	 ([sketch.][could])
v(26,27): -0.3527790606021881, EP: 2.520890235900879	 ([rubber][house.])
v(12,26): 0.3479773998260498, EP: -2.4865784645080566	 ([old - timer][rubber])
v(32,40): 0.34728243947029114, EP: -2.48161244392395	 ([shack][windscreen,])
v(15,47): 0.34630000591278076, EP: -2.4745919704437256	 ([would][explaining])
v(2,21): 0.3462538719177246, EP: -2.4742624759674072	 ([could][aging])
v(7,57): -0.344391793012619, EP: 2.460956335067749	 ([happy][.])
v(2,17): 0.34426459670066833, EP: -2.460047483444214	 ([could][out )])
v(56,60): -0.34367409348487854, EP: 2.4558277130126953	 ([.][green])
v(15,46): 0.34336522221565247, EP: -2.453620672225952	 ([would][well])
v(15,45): 0.3432150185108185, EP: -2.452547311782837	 ([would]["])
v(19,31): 0.33977842330932617, EP: -2.427990198135376	 ([watching][freezing])
v(16,19): -0.33939477801322937, EP: 2.425248622894287	 ([turned][watching])
v(8,43): 0.33911946415901184, EP: -2.42328143119812	 ([couple,][" no])
v(33,39): 0.3389938473701477, EP: -2.4223837852478027	 ([smithereens,][ode])
v(17,40): 0.3387576937675476, EP: -2.420696258544922	 ([out )][windscreen,])
v(19,20): -0.33859917521476746, EP: 2.4195635318756104	 ([watching][woods])
v(22,56): 0.337024062871933, EP: -2.4083080291748047	 ([rent - boy][.])
v(7,30): 0.33654114603996277, EP: -2.4048571586608887	 ([happy][blown])
v(14,34): -0.33606240153312683, EP: 2.4014360904693604	 ([( it][resolved])
v(41,60): -0.3339126408100128, EP: 2.3860743045806885	 ([reason][green])
v(29,32): 0.33271324634552, EP: -2.3775038719177246	 ([could][shack])
v(7,14): -0.332599014043808, EP: 2.376687526702881	 ([happy][( it])
v(9,60): 0.33245331048965454, EP: -2.3756463527679443	 ([exotic][green])
v(0,20): -0.33231547474861145, EP: 2.374661445617676	 ([one][woods])
v(32,45): 0.33217933773994446, EP: -2.3736884593963623	 ([shack]["])
v(31,57): 0.3320842981338501, EP: -2.373009443283081	 ([freezing][.])
v(2,4): -0.3304188549518585, EP: 2.3611085414886475	 ([could][sketch.])
v(6,35): -0.33040085434913635, EP: 2.3609797954559326	 ([gunfight][snags ;])
v(6,28): 0.3292545974254608, EP: -2.3527889251708984	 ([gunfight][process,])
v(2,45): 0.32922011613845825, EP: -2.3525426387786865	 ([could]["])
v(4,55): -0.32918229699134827, EP: 2.3522722721099854	 ([sketch.][.])
v(42,50): 0.3260139226913452, EP: -2.329631805419922	 ([protagonist][bloody])
v(21,34): -0.3251734673976898, EP: 2.3236260414123535	 ([aging][resolved])
v(51,58): 0.3246789574623108, EP: -2.32009220123291	 ([tampon,][crawl - space])
v(2,15): 0.3223664462566376, EP: -2.30356764793396	 ([could][would])
v(32,47): 0.32223623991012573, EP: -2.3026371002197266	 ([shack][explaining])
v(16,26): 0.3213922083377838, EP: -2.2966058254241943	 ([turned][rubber])
v(34,57): -0.321065217256546, EP: 2.294269323348999	 ([resolved][.])
v(15,29): 0.3201152980327606, EP: -2.2874813079833984	 ([would][could])
v(22,46): 0.31956878304481506, EP: -2.283576011657715	 ([rent - boy][well])
v(32,35): 0.3188698887825012, EP: -2.2785818576812744	 ([shack][snags ;])
v(11,20): -0.31771644949913025, EP: 2.2703394889831543	 ([delicatessen,][woods])
v(44,53): -0.3168592154979706, EP: 2.264214038848877	 ([friends,][phone])
v(1,6): 0.3161824643611908, EP: -2.259377956390381	 ([thing][gunfight])
v(20,35): 0.315734326839447, EP: -2.2561757564544678	 ([woods][snags ;])
v(10,40): 0.3153071403503418, EP: -2.2531230449676514	 ([model][windscreen,])
v(6,21): 0.31469330191612244, EP: -2.24873685836792	 ([gunfight][aging])
v(53): 0.31441181898117065, EP: -2.24672532081604	 ([phone])
v(31,61): 0.3136884570121765, EP: -2.241556406021118	 ([freezing][thumb,])
v(54,61): 0.3135439455509186, EP: -2.24052357673645	 ([calls][thumb,])
v(17,28): 0.31282028555870056, EP: -2.2353525161743164	 ([out )][process,])
v(7,54): 0.3122275173664093, EP: -2.231116771697998	 ([happy][calls])
v(0,34): -0.31168249249458313, EP: 2.227222204208374	 ([one][resolved])
v(4,56): -0.31056639552116394, EP: 2.2192466259002686	 ([sketch.][.])
v(18,31): 0.3102976381778717, EP: -2.2173261642456055	 ([secretly][freezing])
v(12,20): -0.3102213442325592, EP: 2.2167811393737793	 ([old - timer][woods])
v(0,3): 0.31012850999832153, EP: -2.2161176204681396	 ([one][redeemed])
v(48,52): -0.30886217951774597, EP: 2.207068681716919	 ([coolness][incessant])
v(4): -0.3079305589199066, EP: 2.200411558151245	 ([sketch.])
v(34,49): 0.3068646192550659, EP: -2.1927945613861084	 ([resolved][pressure])
v(14,35): 0.3065396845340729, EP: -2.1904726028442383	 ([( it][snags ;])
v(22,55): 0.3058103024959564, EP: -2.185260534286499	 ([rent - boy][.])
v(6,41): 0.30565592646598816, EP: -2.184157371520996	 ([gunfight][reason])
v(25,53): -0.3053353726863861, EP: 2.1818668842315674	 ([shared][phone])
v(2,47): 0.3051885664463043, EP: -2.1808178424835205	 ([could][explaining])
v(10,15): 0.30514201521873474, EP: -2.180485248565674	 ([model][would])
v(7,19): -0.30376365780830383, EP: 2.17063570022583	 ([happy][watching])
v(3,54): 0.30362972617149353, EP: -2.1696786880493164	 ([redeemed][calls])
v(5,36): 0.3027375340461731, EP: -2.1633031368255615	 ([healthy][whore])
v(29,60): -0.30272969603538513, EP: 2.1632471084594727	 ([could][green])
v(20,24): -0.3018814027309418, EP: 2.1571855545043945	 ([woods][they'd])
v(11,31): 0.3016360104084015, EP: -2.1554319858551025	 ([delicatessen,][freezing])
v(3,46): -0.30160316824913025, EP: 2.1551971435546875	 ([redeemed][well])
v(3,47): -0.3001144230365753, EP: 2.144558906555176	 ([redeemed][explaining])
v(16,30): 0.2992354929447174, EP: -2.1382782459259033	 ([turned][blown])
v(11,34): -0.29919055104255676, EP: 2.1379570960998535	 ([delicatessen,][resolved])
v(32,38): 0.2984522581100464, EP: -2.132681369781494	 ([shack]["])
v(17,32): 0.2950245440006256, EP: -2.108187675476074	 ([out )][shack])
v(22): 0.29497697949409485, EP: -2.1078476905822754	 ([rent - boy])
v(18,53): 0.29459550976753235, EP: -2.1051218509674072	 ([secretly][phone])
v(20,61): -0.2945042550563812, EP: 2.1044697761535645	 ([woods][thumb,])
v(20): -0.294459730386734, EP: 2.104151725769043	 ([woods])
v(1,8): -0.2942639887332916, EP: 2.102752923965454	 ([thing][couple,])
v(12,22): 0.2926843464374542, EP: -2.0914649963378906	 ([old - timer][rent - boy])
v(8,28): -0.29235777258872986, EP: 2.0891313552856445	 ([couple,][process,])
v(31,44): -0.2911664545536041, EP: 2.0806186199188232	 ([freezing][friends,])
v(40,61): 0.2904084622859955, EP: -2.075201988220215	 ([windscreen,][thumb,])
v(24,53): 0.2895379960536957, EP: -2.068981885910034	 ([they'd][phone])
v(15,38): 0.28861236572265625, EP: -2.0623674392700195	 ([would]["])
v(0,22): 0.28852924704551697, EP: -2.0617735385894775	 ([one][rent - boy])
v(15,56): 0.2883816361427307, EP: -2.0607187747955322	 ([would][.])
v(46,60): -0.28726139664649963, EP: 2.052713632583618	 ([well][green])
v(6,57): -0.28661975264549255, EP: 2.048128604888916	 ([gunfight][.])
v(36,48): -0.2864772379398346, EP: 2.0471103191375732	 ([whore][coolness])
v(3,55): -0.2857889235019684, EP: 2.042191743850708	 ([redeemed][.])
v(15,27): -0.28557029366493225, EP: 2.0406293869018555	 ([would][house.])
v(32,56): 0.2832016348838806, EP: -2.0237035751342773	 ([shack][.])
v(33,42): -0.28315505385398865, EP: 2.0233705043792725	 ([smithereens,][protagonist])
v(12,57): -0.2829800546169281, EP: 2.0221199989318848	 ([old - timer][.])
v(1,28): 0.2824742794036865, EP: -2.0185060501098633	 ([thing][process,])
v(14,31): 0.2817673981189728, EP: -2.0134546756744385	 ([( it][freezing])
v(9,51): -0.2805173695087433, EP: 2.0045223236083984	 ([exotic][tampon,])
v(29,41): 0.28050747513771057, EP: -2.0044515132904053	 ([could][reason])
v(6,27): -0.2802380621433258, EP: 2.00252628326416	 ([gunfight][house.])
v(15,61): 0.2785435616970062, EP: -1.9904178380966187	 ([would][thumb,])
v(1,15): 0.27846309542655945, EP: -1.9898427724838257	 ([thing][would])
v(28,45): 0.2778911888599396, EP: -1.9857560396194458	 ([process,]["])
v(3,56): -0.2776786983013153, EP: 1.9842376708984375	 ([redeemed][.])
v(21,40): 0.2755492925643921, EP: -1.9690213203430176	 ([aging][windscreen,])
v(0,53): 0.2754767835140228, EP: -1.9685032367706299	 ([one][phone])
v(4,38): -0.27537646889686584, EP: 1.9677863121032715	 ([sketch.]["])
v(1,32): 0.2753627598285675, EP: -1.9676884412765503	 ([thing][shack])
v(20,55): -0.2743739187717438, EP: 1.9606223106384277	 ([woods][.])
v(43,51): -0.2730500400066376, EP: 1.9511622190475464	 ([" no][tampon,])
v(3,49): 0.2723306715488434, EP: -1.9460216760635376	 ([redeemed][pressure])
v(37,61): 0.2719746232032776, EP: -1.9434773921966553	 ([bitch][thumb,])
v(2,38): 0.2714442312717438, EP: -1.9396873712539673	 ([could]["])
v(37,51): -0.2709560692310333, EP: 1.9361990690231323	 ([bitch][tampon,])
v(4,58): 0.27091923356056213, EP: -1.9359358549118042	 ([sketch.][crawl - space])
v(40,45): 0.2709041237831116, EP: -1.9358278512954712	 ([windscreen,]["])
v(10,28): 0.27086666226387024, EP: -1.9355602264404297	 ([model][process,])
v(8,11): -0.2705078423023224, EP: 1.932996153831482	 ([couple,][delicatessen,])
v(14,37): 0.2695401906967163, EP: -1.9260814189910889	 ([( it][bitch])
v(35,60): 0.2689756453037262, EP: -1.9220473766326904	 ([snags ;][green])
v(37,44): 0.268964558839798, EP: -1.9219681024551392	 ([bitch][friends,])
v(3): -0.2688312828540802, EP: 1.921015739440918	 ([redeemed])
v(2,8): -0.2682121694087982, EP: 1.9165916442871094	 ([could][couple,])
v(1,60): -0.26680007576942444, EP: 1.9065011739730835	 ([thing][green])
v(22,29): 0.26564303040504456, EP: -1.89823317527771	 ([rent - boy][could])
v(38,60): -0.2642204463481903, EP: 1.888067603111267	 (["][green])
v(2,56): 0.26346731185913086, EP: -1.882685899734497	 ([could][.])
v(2,46): 0.2633036673069, EP: -1.881516456604004	 ([could][well])
v(22,61): 0.26190829277038574, EP: -1.871545433998108	 ([rent - boy][thumb,])
v(32,46): 0.2617170512676239, EP: -1.8701788187026978	 ([shack][well])
v(40,41): 0.26150086522102356, EP: -1.8686339855194092	 ([windscreen,][reason])
v(2,41): 0.26122167706489563, EP: -1.8666390180587769	 ([could][reason])
v(37,57): 0.26007696986198425, EP: -1.8584591150283813	 ([bitch][.])
v(27,43): 0.2582269608974457, EP: -1.845239281654358	 ([house.][" no])
v(28,46): 0.2574169933795929, EP: -1.8394514322280884	 ([process,][well])
v(3,53): 0.257094144821167, EP: -1.8371444940567017	 ([redeemed][phone])
v(4,46): -0.2560432255268097, EP: 1.8296347856521606	 ([sketch.][well])
v(12,19): -0.254576176404953, EP: 1.819151520729065	 ([old - timer][watching])
v(6,32): 0.25357168912887573, EP: -1.8119736909866333	 ([gunfight][shack])
v(19,57): -0.252634197473526, EP: 1.8052746057510376	 ([watching][.])
v(24,37): 0.2520238161087036, EP: -1.800912857055664	 ([they'd][bitch])
v(39,58): 0.25075915455818176, EP: -1.7918758392333984	 ([ode][crawl - space])
v(6,44): -0.25041231513023376, EP: 1.7893973588943481	 ([gunfight][friends,])
v(11,57): -0.2504081428050995, EP: 1.7893675565719604	 ([delicatessen,][.])
v(15,55): 0.24903357028961182, EP: -1.7795451879501343	 ([would][.])
v(2,29): 0.2489660382270813, EP: -1.7790626287460327	 ([could][could])
v(32,55): 0.2489052712917328, EP: -1.7786283493041992	 ([shack][.])
v(28,38): 0.24598020315170288, EP: -1.7577264308929443	 ([process,]["])
v(28,47): 0.245455801486969, EP: -1.7539790868759155	 ([process,][explaining])
v(8,32): -0.2451097071170807, EP: 1.751505970954895	 ([couple,][shack])
v(42,43): -0.244419664144516, EP: 1.746575117111206	 ([protagonist][" no])
v(11,53): 0.24384284019470215, EP: -1.7424532175064087	 ([delicatessen,][phone])
v(23,25): 0.24339139461517334, EP: -1.739227294921875	 ([guys][shared])
v(15): 0.24296337366104126, EP: -1.7361687421798706	 ([would])
v(53,57): 0.2423730492591858, EP: -1.7319504022598267	 ([phone][.])
v(6,11): 0.24183440208435059, EP: -1.728101372718811	 ([gunfight][delicatessen,])
v(6,7): -0.2417418658733368, EP: 1.7274401187896729	 ([gunfight][happy])
v(2,10): 0.2415314018726349, EP: -1.7259361743927002	 ([could][model])
v(14,22): 0.24053281545639038, EP: -1.71880042552948	 ([( it][rent - boy])
v(12,37): 0.24041631817817688, EP: -1.7179679870605469	 ([old - timer][bitch])
v(20,56): -0.24022921919822693, EP: 1.7166310548782349	 ([woods][.])
v(16,37): 0.23994064331054688, EP: -1.714568853378296	 ([turned][bitch])
v(20,29): -0.23975983262062073, EP: 1.7132768630981445	 ([woods][could])
v(7,55): -0.2386854588985443, EP: 1.7055995464324951	 ([happy][.])
v(28,56): 0.23830479383468628, EP: -1.7028794288635254	 ([process,][.])
v(25,31): -0.2382594645023346, EP: 1.702555537223816	 ([shared][freezing])
v(20,46): -0.23727867007255554, EP: 1.6955469846725464	 ([woods][well])
v(21,60): -0.23675134778022766, EP: 1.6917787790298462	 ([aging][green])
v(22,44): -0.2364201843738556, EP: 1.6894123554229736	 ([rent - boy][friends,])
v(3,35): -0.2353319227695465, EP: 1.681635856628418	 ([redeemed][snags ;])
v(18,34): -0.23484578728675842, EP: 1.6781620979309082	 ([secretly][resolved])
v(23,39): 0.2345016896724701, EP: -1.6757031679153442	 ([guys][ode])
v(45,60): -0.23433515429496765, EP: 1.6745132207870483	 (["][green])
v(40,46): 0.23347312211990356, EP: -1.6683531999588013	 ([windscreen,][well])
v(53,61): 0.23329240083694458, EP: -1.6670618057250977	 ([phone][thumb,])
v(6,17): 0.23306557536125183, EP: -1.6654410362243652	 ([gunfight][out )])
v(11,19): -0.23223569989204407, EP: 1.659510850906372	 ([delicatessen,][watching])
v(3,24): -0.23129728436470032, EP: 1.6528050899505615	 ([redeemed][they'd])
v(2,55): 0.23096203804016113, EP: -1.6504095792770386	 ([could][.])
v(21,32): 0.2308625876903534, EP: -1.6496988534927368	 ([aging][shack])
v(20,38): -0.23028454184532166, EP: 1.6455682516098022	 ([woods]["])
v(10,21): 0.22985896468162537, EP: -1.6425272226333618	 ([model][aging])
v(17,60): -0.22887775301933289, EP: 1.6355156898498535	 ([out )][green])
v(19,53): 0.22833088040351868, EP: -1.6316077709197998	 ([watching][phone])
v(39,43): -0.22753164172172546, EP: 1.6258965730667114	 ([ode][" no])
v(12,18): -0.22732678055763245, EP: 1.6244326829910278	 ([old - timer][secretly])
v(12,14): -0.2269899547100067, EP: 1.6220258474349976	 ([old - timer][( it])
v(7,18): -0.22491922974586487, EP: 1.6072287559509277	 ([happy][secretly])
v(16,18): -0.22478428483009338, EP: 1.6062644720077515	 ([turned][secretly])
v(20,26): 0.22475427389144897, EP: -1.6060500144958496	 ([woods][rubber])
v(15,41): 0.22451665997505188, EP: -1.6043521165847778	 ([would][reason])
v(14,16): -0.22398623824119568, EP: 1.6005618572235107	 ([( it][turned])
v(11,40): -0.22292551398277283, EP: 1.5929820537567139	 ([delicatessen,][windscreen,])
v(14,18): -0.22286424040794373, EP: 1.5925443172454834	 ([( it][secretly])
v(3,26): 0.22251024842262268, EP: -1.5900146961212158	 ([redeemed][rubber])
v(7,21): -0.222319096326828, EP: 1.588648796081543	 ([happy][aging])
v(20,54): 0.22208717465400696, EP: -1.586991548538208	 ([woods][calls])
v(1,40): 0.22157427668571472, EP: -1.5833264589309692	 ([thing][windscreen,])
v(14,53): 0.2211911976337433, EP: -1.5805890560150146	 ([( it][phone])
v(23,42): 0.22119086980819702, EP: -1.5805866718292236	 ([guys][protagonist])
v(10,60): -0.2193368375301361, EP: 1.5673381090164185	 ([model][green])
v(41,45): 0.21884039044380188, EP: -1.5637905597686768	 ([reason]["])
v(3,32): -0.21881994605064392, EP: 1.563644528388977	 ([redeemed][shack])
v(3,37): 0.21769145131111145, EP: -1.555580496788025	 ([redeemed][bitch])
v(15,17): 0.21725612878799438, EP: -1.5524697303771973	 ([would][out )])
v(47,60): -0.21718189120292664, EP: 1.5519392490386963	 ([explaining][green])
v(32): 0.2151699960231781, EP: -1.5375627279281616	 ([shack])
v(7): -0.21383580565452576, EP: 1.5280288457870483	 ([happy])
v(2,27): -0.2135154902935028, EP: 1.5257399082183838	 ([could][house.])
v(20,45): -0.21299585700035095, EP: 1.522026777267456	 ([woods]["])
v(7,24): -0.21192678809165955, EP: 1.5143873691558838	 ([happy][they'd])
v(15,19): 0.21183282136917114, EP: -1.5137158632278442	 ([would][watching])
