---------- Players ----------
Player 0: .... as
Player 1: level
Player 2: wit
Player 3: comedy
Player 4: operates.
Player 5: barely
Player 6: even
Player 7: reaching
Player 8: feature
Player 9: length,
Player 10: it....'till
Player 11: need
Player 12: glasses
Player 13: "
Player 14: collection
Player 15: ( mostly )
Player 16: dirty
Player 17: jokes.
Player 18: many
Player 19: short
Player 20: can't
Player 21: believe
Player 22: realize
Player 23: supposed
Player 24: punchline
Player 25: ( example :
Player 26: santa
Player 27: claus
Player 28: gag ) ;
Player 29: others
Player 30: long
Player 31: can't
Player 32: believe
Player 33: realize
Player 34: needed
Player 35: much
Player 36: time
Player 37: set
Player 38: punchline
Player 39: ( example :
Player 40: students '
Player 41: awards
Player 42: gag ).
Player 43: nearly
Player 44: directed
Player 45: without
Player 46: artistry.
Player 47: get
Player 48: wrong :
Player 49: 1
Player 50: every
Player 51: 10
Player 52: jokes
Player 53: actually
Player 54: manages
Player 55: funny
Player 56: ( the
Player 57: iron
Player 58: phone
Player 59: one
Player 60: probably
---------- Rewards ----------
v(): -1.3653199672698975	 ([])
v(28,54): 0.40189677476882935, EP: -36.91883850097656	 ([gag ) ;][manages])
v(51,60): -0.40136051177978516, EP: 36.86957550048828	 ([10][probably])
v(22,30): -0.39974820613861084, EP: 36.721466064453125	 ([realize][long])
v(18,30): -0.39807021617889404, EP: 36.567325592041016	 ([many][long])
v(50,53): 0.39769381284713745, EP: -36.53274917602539	 ([every][actually])
v(24,60): -0.39713799953460693, EP: 36.481689453125	 ([punchline][probably])
v(15,22): -0.39641547203063965, EP: 36.41531753540039	 ([( mostly )][realize])
v(9,56): 0.39605414867401123, EP: -36.38212585449219	 ([length,][( the])
v(34,47): 0.39501023292541504, EP: -36.286231994628906	 ([needed][get])
v(23,47): 0.3949734568595886, EP: -36.28285217285156	 ([supposed][get])
v(34,48): -0.39455223083496094, EP: 36.24415588378906	 ([needed][wrong :])
v(36,47): -0.3940521478652954, EP: 36.198219299316406	 ([time][get])
v(15,27): -0.39397919178009033, EP: 36.1915168762207	 ([( mostly )][claus])
v(3,25): -0.39291810989379883, EP: 36.09404373168945	 ([comedy][( example :])
v(6,54): -0.3928847312927246, EP: 36.090980529785156	 ([even][manages])
v(13,48): -0.3918815851211548, EP: 35.99882888793945	 (["][wrong :])
v(9,11): 0.390677809715271, EP: -35.888248443603516	 ([length,][need])
v(26,59): 0.3891908526420593, EP: -35.751651763916016	 ([santa][one])
v(1,58): 0.38850080966949463, EP: -35.68826675415039	 ([level][phone])
v(3,12): -0.3884282112121582, EP: 35.68159484863281	 ([comedy][glasses])
v(0): 0.3867700695991516, EP: -35.52927780151367	 ([.... as])
v(12,38): 0.3863029479980469, EP: -35.486366271972656	 ([glasses][punchline])
v(36,51): -0.3861643075942993, EP: 35.473628997802734	 ([time][10])
v(21,45): -0.38585805892944336, EP: 35.445499420166016	 ([believe][without])
v(26,29): 0.3849256634712219, EP: -35.35984802246094	 ([santa][others])
v(34,39): 0.38374799489974976, EP: -35.25166320800781	 ([needed][( example :])
v(35,60): -0.38226401805877686, EP: 35.1153450012207	 ([much][probably])
v(2,37): 0.3822594881057739, EP: -35.11492919921875	 ([wit][set])
v(0,40): 0.3820521831512451, EP: -35.09588623046875	 ([.... as][students '])
v(3,39): -0.3816109895706177, EP: 35.055355072021484	 ([comedy][( example :])
v(2,13): 0.3814404010772705, EP: -35.0396842956543	 ([wit]["])
v(3,20): -0.3804605007171631, EP: 34.949668884277344	 ([comedy][can't])
v(26,33): 0.37964266538619995, EP: -34.874542236328125	 ([santa][realize])
v(23,38): 0.37819337844848633, EP: -34.74140930175781	 ([supposed][punchline])
v(9,38): 0.37771546840667725, EP: -34.697505950927734	 ([length,][punchline])
v(0,59): 0.37742990255355835, EP: -34.6712760925293	 ([.... as][one])
v(32,35): -0.3773798942565918, EP: 34.66667938232422	 ([believe][much])
v(0,11): 0.37644416093826294, EP: -34.58072280883789	 ([.... as][need])
v(44,60): 0.3740413784980774, EP: -34.36000061035156	 ([directed][probably])
v(20,56): 0.37393873929977417, EP: -34.35057067871094	 ([can't][( the])
v(54,58): 0.37338387966156006, EP: -34.29960250854492	 ([manages][phone])
v(0,6): 0.37285107374191284, EP: -34.25065612792969	 ([.... as][even])
v(30,59): -0.37164127826690674, EP: 34.139522552490234	 ([long][one])
v(6,9): 0.3707004189491272, EP: -34.05309295654297	 ([even][length,])
v(15,33): -0.36981475353240967, EP: 33.971736907958984	 ([( mostly )][realize])
v(27,30): -0.36876118183135986, EP: 33.87495422363281	 ([claus][long])
v(0,54): 0.367983341217041, EP: -33.80350112915039	 ([.... as][manages])
v(38,48): -0.36795902252197266, EP: 33.801265716552734	 ([punchline][wrong :])
v(21,59): -0.3670952320098877, EP: 33.72191619873047	 ([believe][one])
v(32,44): 0.3667469620704651, EP: -33.68992233276367	 ([believe][directed])
v(13,39): 0.366113543510437, EP: -33.631736755371094	 (["][( example :])
v(22,26): 0.36595457792282104, EP: -33.61713409423828	 ([realize][santa])
v(20,37): 0.36584728956222534, EP: -33.60728073120117	 ([can't][set])
v(26,50): 0.36550766229629517, EP: -33.576080322265625	 ([santa][every])
v(6,36): -0.3650463819503784, EP: 33.53370666503906	 ([even][time])
v(19,36): -0.3643820285797119, EP: 33.472679138183594	 ([short][time])
v(20,21): 0.3642061948776245, EP: -33.45652389526367	 ([can't][believe])
v(3,42): 0.361602783203125, EP: -33.21737289428711	 ([comedy][gag ).])
v(21,57): 0.36078178882598877, EP: -33.1419563293457	 ([believe][iron])
v(31,39): 0.36017799377441406, EP: -33.086490631103516	 ([can't][( example :])
v(11,13): -0.3599672317504883, EP: 33.0671272277832	 ([need]["])
v(31,47): 0.35976552963256836, EP: -33.04859924316406	 ([can't][get])
v(1,21): -0.3593757152557373, EP: 33.01279067993164	 ([level][believe])
v(31,36): -0.3589937686920166, EP: 32.97770309448242	 ([can't][time])
v(18,26): 0.35848045349121094, EP: -32.93054962158203	 ([many][santa])
v(0,13): 0.35828256607055664, EP: -32.91237258911133	 ([.... as]["])
v(21,50): -0.3579254150390625, EP: 32.87956237792969	 ([believe][every])
v(34,54): -0.3574831485748291, EP: 32.83893585205078	 ([needed][manages])
v(33,58): 0.3570929765701294, EP: -32.80309295654297	 ([realize][phone])
v(1,26): 0.3566098213195801, EP: -32.75871276855469	 ([level][santa])
v(29,32): -0.35614585876464844, EP: 32.71609115600586	 ([others][believe])
v(48,50): -0.35467565059661865, EP: 32.58103561401367	 ([wrong :][every])
v(30,33): -0.35234200954437256, EP: 32.36666488647461	 ([long][realize])
v(11,30): -0.352195143699646, EP: 32.353172302246094	 ([need][long])
v(13,25): 0.35184741020202637, EP: -32.32122802734375	 (["][( example :])
v(27,58): 0.3508012294769287, EP: -32.22512435913086	 ([claus][phone])
v(17,23): -0.34923815727233887, EP: 32.081539154052734	 ([jokes.][supposed])
v(22,58): 0.3486849069595337, EP: -32.03071594238281	 ([realize][phone])
v(22,32): -0.3484153747558594, EP: 32.005958557128906	 ([realize][believe])
v(23,31): 0.3483004570007324, EP: -31.99540138244629	 ([supposed][can't])
v(9,13): 0.3467252254486084, EP: -31.850698471069336	 ([length,]["])
v(15,50): -0.34617114067077637, EP: 31.7997989654541	 ([( mostly )][every])
v(15,59): -0.34471118450164795, EP: 31.665685653686523	 ([( mostly )][one])
v(21,32): -0.3444470167160034, EP: 31.64141845703125	 ([believe][believe])
v(32,51): -0.343045711517334, EP: 31.512691497802734	 ([believe][10])
v(37,60): -0.34123384952545166, EP: 31.34625244140625	 ([set][probably])
v(21,53): 0.34087538719177246, EP: -31.313322067260742	 ([believe][actually])
v(9,51): 0.34079551696777344, EP: -31.305986404418945	 ([length,][10])
v(25,34): 0.3407444953918457, EP: -31.301298141479492	 ([( example :][needed])
v(2,56): 0.3400750160217285, EP: -31.23979949951172	 ([wit][( the])
v(21,27): -0.33990204334259033, EP: 31.223909378051758	 ([believe][claus])
v(15,41): -0.3396490812301636, EP: 31.200672149658203	 ([( mostly )][awards])
v(12,31): 0.33871936798095703, EP: -31.115266799926758	 ([glasses][can't])
v(32): -0.3386251926422119, EP: 31.106616973876953	 ([believe])
v(32,43): -0.33831334114074707, EP: 31.07796859741211	 ([believe][nearly])
v(14,52): -0.3379342555999756, EP: 31.04314613342285	 ([collection][jokes])
v(48,51): -0.3373795747756958, EP: 30.992191314697266	 ([wrong :][10])
v(37,40): 0.3370475769042969, EP: -30.961694717407227	 ([set][students '])
v(25,54): -0.33700335025787354, EP: 30.957632064819336	 ([( example :][manages])
v(18,58): 0.33639323711395264, EP: -30.901586532592773	 ([many][phone])
v(6,60): -0.3363107442855835, EP: 30.89400863647461	 ([even][probably])
v(19,32): -0.3352622985839844, EP: 30.79769515991211	 ([short][believe])
v(15,29): -0.3352473974227905, EP: 30.796327590942383	 ([( mostly )][others])
v(20,51): 0.3346085548400879, EP: -30.737642288208008	 ([can't][10])
v(0,29): 0.3338860273361206, EP: -30.6712703704834	 ([.... as][others])
v(23,37): 0.33385586738586426, EP: -30.668498992919922	 ([supposed][set])
v(11,40): 0.3323177099227905, EP: -30.52720069885254	 ([need][students '])
v(9,35): 0.3320239782333374, EP: -30.500219345092773	 ([length,][much])
v(30,50): -0.33139824867248535, EP: 30.442739486694336	 ([long][every])
v(25,31): 0.3304870128631592, EP: -30.359031677246094	 ([( example :][can't])
v(8,48): 0.3303641080856323, EP: -30.347740173339844	 ([feature][wrong :])
v(9,41): 0.3293273448944092, EP: -30.25250244140625	 ([length,][awards])
v(15,43): -0.32736313343048096, EP: 30.072067260742188	 ([( mostly )][nearly])
v(9): 0.3252220153808594, EP: -29.875381469726562	 ([length,])
v(12,19): 0.32464003562927246, EP: -29.821918487548828	 ([glasses][short])
v(23,24): 0.32440900802612305, EP: -29.800697326660156	 ([supposed][punchline])
v(6,7): -0.32348787784576416, EP: 29.716079711914062	 ([even][reaching])
v(6,12): 0.3227100372314453, EP: -29.64462661743164	 ([even][glasses])
v(6,20): 0.3226374387741089, EP: -29.637956619262695	 ([even][can't])
v(24,36): -0.32218801975250244, EP: 29.5966739654541	 ([punchline][time])
v(6,23): 0.32167673110961914, EP: -29.549705505371094	 ([even][supposed])
v(1,15): -0.3196382522583008, EP: 29.36244773864746	 ([level][( mostly )])
v(13,54): -0.31885194778442383, EP: 29.29021644592285	 (["][manages])
v(10,58): 0.3187391757965088, EP: -29.279857635498047	 ([it....'till][phone])
v(30,43): -0.31829607486724854, EP: 29.239152908325195	 ([long][nearly])
v(20,41): 0.31755495071411133, EP: -29.171072006225586	 ([can't][awards])
v(2,35): 0.3174598217010498, EP: -29.162334442138672	 ([wit][much])
v(34,37): 0.3159148693084717, EP: -29.02041244506836	 ([needed][set])
v(3,23): -0.31555092334747314, EP: 28.986980438232422	 ([comedy][supposed])
v(12,41): 0.31549572944641113, EP: -28.981908798217773	 ([glasses][awards])
v(12,51): 0.3137645721435547, EP: -28.82288360595703	 ([glasses][10])
v(32,56): -0.31374669075012207, EP: 28.821239471435547	 ([believe][( the])
v(1,34): 0.31336116790771484, EP: -28.785825729370117	 ([level][needed])
v(21,33): -0.31298816204071045, EP: 28.75156021118164	 ([believe][realize])
v(6,40): 0.3118259906768799, EP: -28.64480209350586	 ([even][students '])
v(0,19): 0.3111240863800049, EP: -28.580324172973633	 ([.... as][short])
v(50,54): -0.310733437538147, EP: 28.544437408447266	 ([every][manages])
v(24,32): -0.31022143363952637, EP: 28.497404098510742	 ([punchline][believe])
v(35,36): -0.3099263906478882, EP: 28.470300674438477	 ([much][time])
v(12): 0.30956900119781494, EP: -28.437471389770508	 ([glasses])
v(25,38): 0.30926311016082764, EP: -28.409372329711914	 ([( example :][punchline])
v(12,56): 0.3088001012802124, EP: -28.366838455200195	 ([glasses][( the])
v(13,34): 0.3081657886505127, EP: -28.308570861816406	 (["][needed])
v(40,45): 0.3077411651611328, EP: -28.269563674926758	 ([students '][without])
v(11,17): -0.30720341205596924, EP: 28.220165252685547	 ([need][jokes.])
v(22,45): -0.30628979206085205, EP: 28.13623809814453	 ([realize][without])
v(2,48): -0.30583369731903076, EP: 28.094341278076172	 ([wit][wrong :])
v(30,53): 0.3055042028427124, EP: -28.06407356262207	 ([long][actually])
v(36,46): 0.3046572208404541, EP: -27.98626708984375	 ([time][artistry.])
v(25,47): 0.30432236194610596, EP: -27.955507278442383	 ([( example :][get])
v(20): 0.3039816617965698, EP: -27.924209594726562	 ([can't])
v(40): 0.3026193380355835, EP: -27.79906463623047	 ([students '])
v(21,22): -0.30243539810180664, EP: 27.782167434692383	 ([believe][realize])
v(2,47): 0.3017580509185791, EP: -27.719945907592773	 ([wit][get])
v(35,40): 0.3015875816345215, EP: -27.704286575317383	 ([much][students '])
v(14,28): -0.30089497566223145, EP: 27.640663146972656	 ([collection][gag ) ;])
v(30,58): 0.30019938945770264, EP: -27.576765060424805	 ([long][phone])
v(2,6): 0.29978621006011963, EP: -27.538808822631836	 ([wit][even])
v(23,51): 0.2994920015335083, EP: -27.511783599853516	 ([supposed][10])
v(23,56): 0.29944097995758057, EP: -27.507095336914062	 ([supposed][( the])
v(32,49): 0.2984750270843506, EP: -27.41836166381836	 ([believe][1])
v(19,40): 0.2984551191329956, EP: -27.416532516479492	 ([short][students '])
v(1,23): 0.2980973720550537, EP: -27.383670806884766	 ([level][supposed])
v(12,43): 0.29678189754486084, EP: -27.262828826904297	 ([glasses][nearly])
v(34,38): 0.296089768409729, EP: -27.199249267578125	 ([needed][punchline])
v(32,33): -0.29593515396118164, EP: 27.18504524230957	 ([believe][realize])
v(31,48): -0.2953474521636963, EP: 27.131057739257812	 ([can't][wrong :])
v(1,30): -0.2951076030731201, EP: 27.109025955200195	 ([level][long])
v(9,19): 0.29498279094696045, EP: -27.09756088256836	 ([length,][short])
v(9,10): 0.2949802875518799, EP: -27.09733009338379	 ([length,][it....'till])
v(24,26): 0.2944633960723877, EP: -27.049848556518555	 ([punchline][santa])
v(32,34): -0.29435694217681885, EP: 27.040069580078125	 ([believe][needed])
v(21,58): 0.29403066635131836, EP: -27.01009750366211	 ([believe][phone])
v(21,35): -0.2938218116760254, EP: 26.99091148376465	 ([believe][much])
v(11,26): 0.29255926609039307, EP: -26.87493133544922	 ([need][santa])
v(15,53): 0.2915705442428589, EP: -26.78410530090332	 ([( mostly )][actually])
v(7,53): -0.29108917713165283, EP: 26.739887237548828	 ([reaching][actually])
v(1,22): -0.2895333766937256, EP: 26.596969604492188	 ([level][realize])
v(20,35): 0.2890470027923584, EP: -26.552289962768555	 ([can't][much])
v(32,41): -0.2884417772293091, EP: 26.496692657470703	 ([believe][awards])
v(20,24): 0.2882080078125, EP: -26.475217819213867	 ([can't][punchline])
v(3,9): -0.28771519660949707, EP: 26.429948806762695	 ([comedy][length,])
v(0,33): 0.28767263889312744, EP: -26.42603874206543	 ([.... as][realize])
v(12,29): 0.2875298261642456, EP: -26.412919998168945	 ([glasses][others])
v(0,18): 0.2865946292877197, EP: -26.327011108398438	 ([.... as][many])
v(31,60): -0.2862807512283325, EP: 26.29817771911621	 ([can't][probably])
v(23): 0.28559279441833496, EP: -26.234981536865234	 ([supposed])
v(19,21): -0.28544092178344727, EP: 26.22102928161621	 ([short][believe])
v(0,43): 0.28479301929473877, EP: -26.16151237487793	 ([.... as][nearly])
v(10,32): -0.28436076641082764, EP: 26.12180519104004	 ([it....'till][believe])
v(40,51): 0.2838839292526245, EP: -26.0780029296875	 ([students '][10])
v(40,43): 0.2822333574295044, EP: -25.92637825012207	 ([students '][nearly])
v(11,59): -0.28057849407196045, EP: 25.77436065673828	 ([need][one])
v(25,37): 0.28039348125457764, EP: -25.75736427307129	 ([( example :][set])
v(11,45): -0.2780172824859619, EP: 25.53908348083496	 ([need][without])
v(34,60): -0.2773306369781494, EP: 25.47600746154785	 ([needed][probably])
v(18,22): -0.27728819847106934, EP: 25.472108840942383	 ([many][realize])
v(6,32): -0.277164101600647, EP: 25.460708618164062	 ([even][believe])
v(12,35): 0.276889443397522, EP: -25.43547821044922	 ([glasses][much])
v(21,29): -0.27679944038391113, EP: 25.427209854125977	 ([believe][others])
v(9,29): 0.27676188945770264, EP: -25.42376136779785	 ([length,][others])
v(1,20): 0.27674341201782227, EP: -25.42206382751465	 ([level][can't])
v(18,27): -0.2758488655090332, EP: 25.339889526367188	 ([many][claus])
v(15,35): -0.2754244804382324, EP: 25.300905227661133	 ([( mostly )][much])
v(14,57): -0.27445662021636963, EP: 25.21199607849121	 ([collection][iron])
v(19,34): 0.2744392156600952, EP: -25.21039581298828	 ([short][needed])
v(4,10): -0.2739979028701782, EP: 25.169857025146484	 ([operates.][it....'till])
v(13,36): -0.27295517921447754, EP: 25.07406997680664	 (["][time])
v(0,27): 0.26919758319854736, EP: -24.728893280029297	 ([.... as][claus])
v(9,50): 0.26893579959869385, EP: -24.704845428466797	 ([length,][every])
v(15): -0.2688394784927368, EP: 24.69599723815918	 ([( mostly )])
v(3,57): 0.2679305076599121, EP: -24.612497329711914	 ([comedy][iron])
v(19,20): 0.26790761947631836, EP: -24.610393524169922	 ([short][can't])
v(21): -0.2677065134048462, EP: 24.591920852661133	 ([believe])
v(15,58): 0.26759493350982666, EP: -24.5816707611084	 ([( mostly )][phone])
v(40,56): 0.26746535301208496, EP: -24.569766998291016	 ([students '][( the])
v(2,60): -0.2661048173904419, EP: 24.444786071777344	 ([wit][probably])
v(20,54): -0.2659142017364502, EP: 24.427276611328125	 ([can't][manages])
v(23,50): 0.26552844047546387, EP: -24.3918399810791	 ([supposed][every])
v(13,47): 0.2652348279953003, EP: -24.3648681640625	 (["][get])
v(24,27): -0.2652256488800049, EP: 24.364025115966797	 ([punchline][claus])
v(2,45): 0.26513195037841797, EP: -24.355417251586914	 ([wit][without])
v(28,48): 0.26478540897369385, EP: -24.323583602905273	 ([gag ) ;][wrong :])
v(0,36): 0.2646068334579468, EP: -24.307178497314453	 ([.... as][time])
v(19,23): 0.2640383243560791, EP: -24.254955291748047	 ([short][supposed])
v(35,39): 0.2636045217514038, EP: -24.215105056762695	 ([much][( example :])
v(11,18): -0.26065874099731445, EP: 23.944501876831055	 ([need][many])
v(11,27): -0.2603640556335449, EP: 23.917430877685547	 ([need][claus])
v(23,35): 0.25950753688812256, EP: -23.8387508392334	 ([supposed][much])
v(2): 0.2591280937194824, EP: -23.80389404296875	 ([wit])
v(18,33): -0.2588069438934326, EP: 23.77439308166504	 ([many][realize])
v(15,51): -0.25815558433532715, EP: 23.714557647705078	 ([( mostly )][10])
v(19,25): 0.25769150257110596, EP: -23.671926498413086	 ([short][( example :])
v(27,45): -0.25748276710510254, EP: 23.652751922607422	 ([claus][without])
v(12,48): -0.25736987590789795, EP: 23.64238166809082	 ([glasses][wrong :])
v(21,51): -0.2573058605194092, EP: 23.63650131225586	 ([believe][10])
v(20,43): 0.25582802295684814, EP: -23.500743865966797	 ([can't][nearly])
v(10,23): 0.2557882070541382, EP: -23.497087478637695	 ([it....'till][supposed])
v(31,37): 0.2545105218887329, EP: -23.379716873168945	 ([can't][set])
v(3,26): -0.25381410121917725, EP: 23.31574249267578	 ([comedy][santa])
v(23,43): 0.2525162696838379, EP: -23.196521759033203	 ([supposed][nearly])
v(23,41): 0.25177741050720215, EP: -23.12864875793457	 ([supposed][awards])
v(9,43): 0.25142836570739746, EP: -23.096586227416992	 ([length,][nearly])
v(34,56): 0.25108909606933594, EP: -23.065420150756836	 ([needed][( the])
v(27,50): -0.25070393085479736, EP: 23.030038833618164	 ([claus][every])
v(1,33): -0.24879908561706543, EP: 22.855056762695312	 ([level][realize])
v(21,24): -0.24780333042144775, EP: 22.76358413696289	 ([believe][punchline])
v(30): -0.24738550186157227, EP: 22.725202560424805	 ([long])
v(11,24): -0.24661827087402344, EP: 22.654722213745117	 ([need][punchline])
v(13,31): 0.24640429019927979, EP: -22.635066986083984	 (["][can't])
v(31,38): 0.2463618516921997, EP: -22.631168365478516	 ([can't][punchline])
v(10,36): -0.24623727798461914, EP: 22.61972427368164	 ([it....'till][time])
v(6,25): 0.2457364797592163, EP: -22.573720932006836	 ([even][( example :])
v(21,43): -0.24553871154785156, EP: 22.555553436279297	 ([believe][nearly])
v(27,59): -0.24409902095794678, EP: 22.423301696777344	 ([claus][one])
v(4,26): -0.24374794960021973, EP: 22.391050338745117	 ([operates.][santa])
v(17,42): 0.2428199052810669, EP: -22.30579948425293	 ([jokes.][gag ).])
v(39,47): 0.24281227588653564, EP: -22.305099487304688	 ([( example :][get])
v(10,40): 0.24256646633148193, EP: -22.28251838684082	 ([it....'till][students '])
v(37,47): 0.2418813705444336, EP: -22.21958351135254	 ([set][get])
v(45,59): -0.24161756038665771, EP: 22.195350646972656	 ([without][one])
v(30,35): -0.2413926124572754, EP: 22.174686431884766	 ([long][much])
v(40,48): -0.24087011814117432, EP: 22.126689910888672	 ([students '][wrong :])
v(22,59): -0.24084889888763428, EP: 22.124740600585938	 ([realize][one])
v(15,19): -0.24033749103546143, EP: 22.077760696411133	 ([( mostly )][short])
v(2,43): 0.24013018608093262, EP: -22.058717727661133	 ([wit][nearly])
v(19,39): 0.2400527000427246, EP: -22.051599502563477	 ([short][( example :])
v(29,30): -0.23998045921325684, EP: 22.044963836669922	 ([others][long])
v(15,24): -0.23997890949249268, EP: 22.04482078552246	 ([( mostly )][punchline])
v(15,37): -0.23870539665222168, EP: 21.92783546447754	 ([( mostly )][set])
v(24,39): 0.2379903793334961, EP: -21.862152099609375	 ([punchline][( example :])
v(6,39): 0.23787450790405273, EP: -21.85150718688965	 ([even][( example :])
v(14,58): -0.23776519298553467, EP: 21.841466903686523	 ([collection][phone])
v(30,51): -0.23742806911468506, EP: 21.810497283935547	 ([long][10])
v(18,50): -0.2372124195098877, EP: 21.790687561035156	 ([many][every])
v(32,53): 0.23595988750457764, EP: -21.675628662109375	 ([believe][actually])
v(20,22): 0.23572969436645508, EP: -21.654481887817383	 ([can't][realize])
v(40,50): 0.23566961288452148, EP: -21.648962020874023	 ([students '][every])
v(13,38): 0.23503351211547852, EP: -21.590530395507812	 (["][punchline])
v(39): 0.2349027395248413, EP: -21.578516006469727	 ([( example :])
v(38,60): -0.23482954502105713, EP: 21.571792602539062	 ([punchline][probably])
v(18,59): -0.23403418064117432, EP: 21.498729705810547	 ([many][one])
v(23,36): -0.2329883575439453, EP: 21.402658462524414	 ([supposed][time])
v(29,40): 0.23275935649871826, EP: -21.381622314453125	 ([others][students '])
v(4,58): -0.23256921768188477, EP: 21.36415672302246	 ([operates.][phone])
v(12,59): 0.23219335079193115, EP: -21.329627990722656	 ([glasses][one])
v(56,58): 0.2311267852783203, EP: -21.231651306152344	 ([( the][phone])
v(21,56): -0.23106980323791504, EP: 21.226417541503906	 ([believe][( the])
v(9,54): -0.23024475574493408, EP: 21.15062713623047	 ([length,][manages])
v(6,34): 0.2301565408706665, EP: -21.14252471923828	 ([even][needed])
v(25): 0.22957658767700195, EP: -21.089248657226562	 ([( example :])
v(32,57): 0.22883343696594238, EP: -21.020980834960938	 ([believe][iron])
v(33,45): -0.22807538509368896, EP: 20.951345443725586	 ([realize][without])
v(0,45): 0.22802531719207764, EP: -20.946746826171875	 ([.... as][without])
v(25,35): 0.22702229022979736, EP: -20.85460662841797	 ([( example :][much])
v(1,18): -0.22700130939483643, EP: 20.852680206298828	 ([level][many])
v(2,19): 0.22685909271240234, EP: -20.839614868164062	 ([wit][short])
v(18,45): -0.2264084815979004, EP: 20.798221588134766	 ([many][without])
v(10,60): -0.22610974311828613, EP: 20.77077865600586	 ([it....'till][probably])
v(23,29): 0.22566437721252441, EP: -20.729867935180664	 ([supposed][others])
v(10,21): -0.22558176517486572, EP: 20.722278594970703	 ([it....'till][believe])
v(40,60): -0.22500920295715332, EP: 20.669681549072266	 ([students '][probably])
v(44,48): 0.2223879098892212, EP: -20.42888641357422	 ([directed][wrong :])
v(1,11): -0.22190403938293457, EP: 20.384437561035156	 ([level][need])
v(8,17): -0.2218695878982544, EP: 20.381271362304688	 ([feature][jokes.])
v(50,59): -0.22179031372070312, EP: 20.37398910522461	 ([every][one])
v(38,41): 0.22176635265350342, EP: -20.371788024902344	 ([punchline][awards])
v(36,53): 0.22146761417388916, EP: -20.34434700012207	 ([time][actually])
v(9,59): 0.21897196769714355, EP: -20.115093231201172	 ([length,][one])
v(13,37): 0.21878457069396973, EP: -20.097877502441406	 (["][set])
v(20,50): 0.21868479251861572, EP: -20.088712692260742	 ([can't][every])
v(1,27): -0.2182905673980713, EP: 20.05249786376953	 ([level][claus])
v(25,51): 0.21790838241577148, EP: -20.01738929748535	 ([( example :][10])
v(20,33): 0.21776115894317627, EP: -20.00386619567871	 ([can't][realize])
v(23,48): -0.21743595600128174, EP: 19.97399139404297	 ([supposed][wrong :])
v(6,21): -0.21738839149475098, EP: 19.969623565673828	 ([even][believe])
v(2,29): 0.2168576717376709, EP: -19.920869827270508	 ([wit][others])
v(39,48): -0.21680808067321777, EP: 19.91631507873535	 ([( example :][wrong :])
v(21,41): -0.21639573574066162, EP: 19.878435134887695	 ([believe][awards])
v(13,60): -0.2160181999206543, EP: 19.8437557220459	 (["][probably])
v(18,29): -0.21599137783050537, EP: 19.841291427612305	 ([many][others])
v(12,45): 0.21573889255523682, EP: -19.818098068237305	 ([glasses][without])
v(9,48): -0.21514177322387695, EP: 19.76324462890625	 ([length,][wrong :])
v(57,60): 0.2144927978515625, EP: -19.703628540039062	 ([iron][probably])
v(20,45): 0.21405565738677979, EP: -19.66347312927246	 ([can't][without])
v(37,56): 0.21389150619506836, EP: -19.648393630981445	 ([set][( the])
v(18,24): -0.21348953247070312, EP: 19.611467361450195	 ([many][punchline])
v(12,17): -0.21329593658447266, EP: 19.59368324279785	 ([glasses][jokes.])
v(6,30): -0.21261560916900635, EP: 19.531187057495117	 ([even][long])
v(10,27): -0.21174860000610352, EP: 19.4515438079834	 ([it....'till][claus])
v(15,26): 0.21155333518981934, EP: -19.433605194091797	 ([( mostly )][santa])
v(7,28): -0.21104061603546143, EP: 19.386507034301758	 ([reaching][gag ) ;])
v(25,41): 0.2108457088470459, EP: -19.368602752685547	 ([( example :][awards])
v(0,24): 0.2106114625930786, EP: -19.347084045410156	 ([.... as][punchline])
v(11,22): -0.20993757247924805, EP: 19.285179138183594	 ([need][realize])
v(22,24): -0.20993328094482422, EP: 19.2847843170166	 ([realize][punchline])
v(22,50): -0.2098325490951538, EP: 19.275531768798828	 ([realize][every])
v(1,25): 0.20982444286346436, EP: -19.27478790283203	 ([level][( example :])
v(1,24): -0.20960140228271484, EP: 19.254297256469727	 ([level][punchline])
v(38,54): -0.20932519435882568, EP: 19.228925704956055	 ([punchline][manages])
v(6,15): -0.2092036008834839, EP: 19.217756271362305	 ([even][( mostly )])
v(39,51): 0.20795154571533203, EP: -19.102739334106445	 ([( example :][10])
v(4,53): -0.20794212818145752, EP: 19.10187530517578	 ([operates.][actually])
v(24,54): -0.2077394723892212, EP: 19.0832576751709	 ([punchline][manages])
v(12,60): -0.2075730562210083, EP: 19.06797218322754	 ([glasses][probably])
v(47,51): 0.20674312114715576, EP: -18.991731643676758	 ([get][10])
v(25,48): -0.20610320568084717, EP: 18.93294906616211	 ([( example :][wrong :])
v(14,44): -0.20544922351837158, EP: 18.872873306274414	 ([collection][directed])
v(1,39): 0.20475482940673828, EP: -18.809083938598633	 ([level][( example :])
v(41,47): 0.20446014404296875, EP: -18.782014846801758	 ([awards][get])
v(32,58): 0.20411550998687744, EP: -18.750356674194336	 ([believe][phone])
v(24,25): 0.20400750637054443, EP: -18.740434646606445	 ([punchline][( example :])
v(11,50): -0.20321142673492432, EP: 18.66730499267578	 ([need][every])
v(1,37): 0.2025742530822754, EP: -18.608774185180664	 ([level][set])
v(18,35): -0.20219862461090088, EP: 18.574268341064453	 ([many][much])
