---------- Players ----------
Player 0: film
Player 1: sat
Player 2: tivo
Player 3: weeks
Player 4: watched
Player 5: it.
Player 6: dreaded
Player 7: self - indulgent
Player 8: yuppie
Player 9: flick
Player 10: relationships
Player 11: gone
Player 12: bad.
Player 13: wrong ;
Player 14: engrossing
Player 15: excursion
Player 16: screwed - up
Player 17: libidos
Player 18: new
Player 19: yorkers.
Player 20: format
Player 21: max
Player 22: ophuls '
Player 23: la
Player 24: ronde,
Player 25: "
Player 26: based
Player 27: play
Player 28: arthur
Player 29: schnitzler,
Player 30: given
Player 31: " inspired
Player 32: "
Player 33: credit.
Player 34: starts
Player 35: one
Player 36: person,
Player 37: prostitute
Player 38: ,
Player 39: standing
Player 40: street
Player 41: corner
Player 42: brooklyn.
Player 43: picked
Player 44: home
Player 45: contractor,
Player 46: sex
Player 47: hood
Player 48: car,
Player 49: can't
Player 50: come.
Player 51: refuses
Player 52: pay
Player 53: her.
Player 54: he's
Player 55: peeing,
Player 56: answers
Player 57: cell
Player 58: phone
---------- Rewards ----------
v(): -0.6040202975273132	 ([])
v(52,53): -0.4809907078742981, EP: 0.5678098797798157	 ([pay][her.])
v(29,57): 0.4804496467113495, EP: -0.5671711564064026	 ([schnitzler,][cell])
v(45,56): -0.48036736249923706, EP: 0.5670740008354187	 ([contractor,][answers])
v(6,10): -0.480079710483551, EP: 0.5667344331741333	 ([dreaded][relationships])
v(30,53): 0.4777649939060211, EP: -0.5640019178390503	 ([given][her.])
v(13,31): 0.4777533710002899, EP: -0.563988208770752	 ([wrong ;][" inspired])
v(6,43): 0.47760745882987976, EP: -0.5638159513473511	 ([dreaded][picked])
v(21,24): 0.4774322509765625, EP: -0.5636091232299805	 ([max][ronde,])
v(36,57): 0.4757739305496216, EP: -0.5616514682769775	 ([person,][cell])
v(41,52): -0.47549957036972046, EP: 0.5613275766372681	 ([corner][pay])
v(50,54): 0.4736101031303406, EP: -0.5590970516204834	 ([come.][he's])
v(40,41): 0.47344064712524414, EP: -0.5588970184326172	 ([street][corner])
v(29,54): 0.4728776514530182, EP: -0.5582324266433716	 ([schnitzler,][he's])
v(33,36): -0.4727560877799988, EP: 0.5580888986587524	 ([credit.][person,])
v(5,54): 0.4724213480949402, EP: -0.5576937198638916	 ([it.][he's])
v(33,50): -0.4711146950721741, EP: 0.5561512112617493	 ([credit.][come.])
v(44,49): 0.470831036567688, EP: -0.5558163523674011	 ([home][can't])
v(20,56): 0.47037264704704285, EP: -0.5552752614021301	 ([format][answers])
v(23,58): -0.4696332812309265, EP: 0.5544024109840393	 ([la][phone])
v(39,41): 0.4695088565349579, EP: -0.5542555451393127	 ([standing][corner])
v(24,25): 0.4694424271583557, EP: -0.5541771054267883	 ([ronde,]["])
v(43,47): 0.4694155156612396, EP: -0.554145336151123	 ([picked][hood])
v(22,28): 0.46742427349090576, EP: -0.551794707775116	 ([ophuls '][arthur])
v(20,51): -0.46719449758529663, EP: 0.5515234470367432	 ([format][refuses])
v(34,35): 0.46715405583381653, EP: -0.5514757037162781	 ([starts][one])
v(0,35): -0.4657297730445862, EP: 0.5497943162918091	 ([film][one])
v(18,47): -0.46553951501846313, EP: 0.5495697259902954	 ([new][hood])
v(6,58): -0.46423155069351196, EP: 0.5480256676673889	 ([dreaded][phone])
v(25,40): 0.4639856219291687, EP: -0.547735333442688	 (["][street])
v(30,35): 0.46349895000457764, EP: -0.5471608638763428	 ([given][one])
v(19,45): 0.4634701907634735, EP: -0.5471268892288208	 ([yorkers.][contractor,])
v(25,51): -0.4626123309135437, EP: 0.5461142063140869	 (["][refuses])
v(58): -0.46238404512405396, EP: 0.5458446741104126	 ([phone])
v(24,26): 0.4623517394065857, EP: -0.5458065867424011	 ([ronde,][based])
v(29,43): 0.461351215839386, EP: -0.544625461101532	 ([schnitzler,][picked])
v(1,49): -0.4599526524543762, EP: 0.5429744124412537	 ([sat][can't])
v(0,34): 0.4597643315792084, EP: -0.5427521467208862	 ([film][starts])
v(4,53): -0.45938795804977417, EP: 0.5423077940940857	 ([watched][her.])
v(0,23): -0.45229893922805786, EP: 0.5339392423629761	 ([film][la])
v(4,5): -0.4501224160194397, EP: 0.5313698649406433	 ([watched][it.])
v(33,34): -0.4497604966163635, EP: 0.5309426188468933	 ([credit.][starts])
v(6,11): 0.44953060150146484, EP: -0.5306711792945862	 ([dreaded][gone])
v(4,25): -0.4488855004310608, EP: 0.5299096703529358	 ([watched]["])
v(17,26): 0.44722211360931396, EP: -0.5279460549354553	 ([libidos][based])
v(3,24): 0.44544652104377747, EP: -0.5258499383926392	 ([weeks][ronde,])
v(2,20): 0.44417789578437805, EP: -0.5243523120880127	 ([tivo][format])
v(5,24): 0.44395673274993896, EP: -0.5240912437438965	 ([it.][ronde,])
v(1,40): 0.44334232807159424, EP: -0.5233659148216248	 ([sat][street])
v(10,48): 0.441740483045578, EP: -0.5214749574661255	 ([relationships][car,])
v(1,57): 0.44127556681632996, EP: -0.5209261178970337	 ([sat][cell])
v(11,40): 0.44003918766975403, EP: -0.5194665789604187	 ([gone][street])
v(47,57): 0.4391036033630371, EP: -0.5183621048927307	 ([hood][cell])
v(5,48): 0.43909597396850586, EP: -0.5183531045913696	 ([it.][car,])
v(32,43): 0.4387985169887543, EP: -0.5180019736289978	 (["][picked])
v(11,56): 0.4377868175506592, EP: -0.5168076753616333	 ([gone][answers])
v(32,41): 0.43716195225715637, EP: -0.5160700082778931	 (["][corner])
v(37,53): -0.43621259927749634, EP: 0.5149492621421814	 ([prostitute][her.])
v(22,47): -0.43520134687423706, EP: 0.5137555003166199	 ([ophuls '][hood])
v(37,55): -0.43494075536727905, EP: 0.5134478807449341	 ([prostitute][peeing,])
v(39,58): -0.4327095150947571, EP: 0.5108138918876648	 ([standing][phone])
v(1,11): -0.43149977922439575, EP: 0.5093858242034912	 ([sat][gone])
v(11,49): -0.43118423223495483, EP: 0.509013295173645	 ([gone][can't])
v(20,49): -0.4308554530143738, EP: 0.5086251497268677	 ([format][can't])
v(0): -0.4294279217720032, EP: 0.5069399476051331	 ([film])
v(38,50): 0.42817479372024536, EP: -0.5054606795310974	 ([,][come.])
v(6,48): 0.4274526834487915, EP: -0.5046082139015198	 ([dreaded][car,])
v(11,26): -0.42713040113449097, EP: 0.5042277574539185	 ([gone][based])
v(0,53): -0.4266729950904846, EP: 0.5036877989768982	 ([film][her.])
v(53,57): 0.4258340001106262, EP: -0.5026973485946655	 ([her.][cell])
v(29,37): -0.42409199476242065, EP: 0.5006409287452698	 ([schnitzler,][prostitute])
v(48,54): 0.42395660281181335, EP: -0.5004810690879822	 ([car,][he's])
v(11,25): -0.4219180941581726, EP: 0.49807462096214294	 ([gone]["])
v(25,56): 0.42176541686058044, EP: -0.49789437651634216	 (["][answers])
v(10,39): 0.42056989669799805, EP: -0.49648305773735046	 ([relationships][standing])
v(26,57): 0.4199373424053192, EP: -0.49573633074760437	 ([based][cell])
v(17,29): 0.41895630955696106, EP: -0.49457821249961853	 ([libidos][schnitzler,])
v(22): -0.4180207848548889, EP: 0.4934738278388977	 ([ophuls '])
v(43): 0.41730964183807373, EP: -0.4926343262195587	 ([picked])
v(18,39): -0.41641372442245483, EP: 0.4915767014026642	 ([new][standing])
v(0,3): -0.4161009192466736, EP: 0.49120742082595825	 ([film][weeks])
v(1,25): -0.4160493016242981, EP: 0.4911465048789978	 ([sat]["])
v(21,38): 0.41324931383132935, EP: -0.48784109950065613	 ([max][,])
v(18,32): -0.4125961661338806, EP: 0.48707008361816406	 ([new]["])
v(32,54): 0.4124186336994171, EP: -0.4868604838848114	 (["][he's])
v(17,36): 0.4121863842010498, EP: -0.486586332321167	 ([libidos][person,])
v(3,6): -0.41202646493911743, EP: 0.48639753460884094	 ([weeks][dreaded])
v(3,39): 0.4120112657546997, EP: -0.48637959361076355	 ([weeks][standing])
v(34,49): 0.41195496916770935, EP: -0.486313134431839	 ([starts][can't])
v(13,37): -0.4101141095161438, EP: 0.484140008687973	 ([wrong ;][prostitute])
v(6,25): -0.4078630805015564, EP: 0.4814826548099518	 ([dreaded]["])
v(0,44): 0.4058274030685425, EP: -0.47907954454421997	 ([film][home])
v(2,46): -0.404718816280365, EP: 0.4777708649635315	 ([tivo][sex])
v(23,43): 0.4040263593196869, EP: -0.4769534170627594	 ([la][picked])
v(18,31): 0.4032299816608429, EP: -0.47601327300071716	 ([new][" inspired])
v(13,51): -0.40133482217788696, EP: 0.47377604246139526	 ([wrong ;][refuses])
v(17,53): 0.4010358154773712, EP: -0.4734230637550354	 ([libidos][her.])
v(37,44): 0.40093743801116943, EP: -0.47330692410469055	 ([prostitute][home])
v(25,49): -0.39937227964401245, EP: 0.4714592695236206	 (["][can't])
v(35,43): 0.39923810958862305, EP: -0.47130087018013	 ([one][picked])
v(10,11): -0.39711982011795044, EP: 0.46880024671554565	 ([relationships][gone])
v(3,10): 0.3954659104347229, EP: -0.4668477773666382	 ([weeks][relationships])
v(22,26): -0.39507627487182617, EP: 0.4663878381252289	 ([ophuls '][based])
v(23,54): 0.3950197994709015, EP: -0.4663211703300476	 ([la][he's])
v(34,55): 0.39425650238990784, EP: -0.46542009711265564	 ([starts][peeing,])
v(21,33): -0.39425545930862427, EP: 0.46541884541511536	 ([max][credit.])
v(0,27): 0.3941550850868225, EP: -0.4653003513813019	 ([film][play])
v(6,20): -0.3926882743835449, EP: 0.463568776845932	 ([dreaded][format])
v(10,29): 0.3924507200717926, EP: -0.4632883667945862	 ([relationships][schnitzler,])
v(17,32): 0.39154544472694397, EP: -0.4622196853160858	 ([libidos]["])
v(32,58): -0.3911939859390259, EP: 0.4618047773838043	 (["][phone])
v(43,48): 0.3911129832267761, EP: -0.4617091715335846	 ([picked][car,])
v(0,32): -0.3908258080482483, EP: 0.4613701403141022	 ([film]["])
v(24,48): 0.390420526266098, EP: -0.4608917236328125	 ([ronde,][car,])
v(3,18): -0.38894081115722656, EP: 0.4591449201107025	 ([weeks][new])
v(24,32): 0.38808080554008484, EP: -0.4581296741962433	 ([ronde,]["])
v(26,56): 0.38722705841064453, EP: -0.4571218192577362	 ([based][answers])
v(36,58): -0.3860229253768921, EP: 0.4557003378868103	 ([person,][phone])
v(21,39): 0.3859090209007263, EP: -0.455565869808197	 ([max][standing])
v(43,53): 0.38509345054626465, EP: -0.4546031057834625	 ([picked][her.])
v(4,56): 0.3834611177444458, EP: -0.45267611742019653	 ([watched][answers])
v(41): 0.38345012068748474, EP: -0.4526631534099579	 ([corner])
v(6,26): -0.38302212953567505, EP: 0.4521578848361969	 ([dreaded][based])
v(50,51): -0.38241738080978394, EP: 0.45144400000572205	 ([come.][refuses])
v(44,51): 0.3814128041267395, EP: -0.4502580761909485	 ([home][refuses])
v(54): 0.3807237148284912, EP: -0.44944462180137634	 ([he's])
v(47,49): -0.37967920303344727, EP: 0.44821158051490784	 ([hood][can't])
v(39,48): 0.3789856433868408, EP: -0.4473928213119507	 ([standing][car,])
v(55): -0.37766820192337036, EP: 0.4458375871181488	 ([peeing,])
v(24,47): 0.3773365616798401, EP: -0.44544607400894165	 ([ronde,][hood])
v(5,50): 0.3772045075893402, EP: -0.4452901780605316	 ([it.][come.])
v(13,57): 0.3770827353000641, EP: -0.44514644145965576	 ([wrong ;][cell])
v(1,56): 0.3767995536327362, EP: -0.444812148809433	 ([sat][answers])
v(18,21): -0.3753204345703125, EP: 0.4430660307407379	 ([new][max])
v(17,22): -0.37501460313796997, EP: 0.4427050054073334	 ([libidos][ophuls '])
v(22,34): 0.3747495114803314, EP: -0.4423920810222626	 ([ophuls '][starts])
v(29,50): 0.373078852891922, EP: -0.44041985273361206	 ([schnitzler,][come.])
v(20,35): -0.37108176946640015, EP: 0.43806231021881104	 ([format][one])
v(31,45): 0.3700733184814453, EP: -0.43687182664871216	 ([" inspired][contractor,])
v(34,37): 0.36923542618751526, EP: -0.43588268756866455	 ([starts][prostitute])
v(18,38): -0.36881667375564575, EP: 0.43538835644721985	 ([new][,])
v(22,44): 0.36576077342033386, EP: -0.4317808449268341	 ([ophuls '][home])
v(0,4): -0.3655660152435303, EP: 0.4315509498119354	 ([film][watched])
v(20,25): -0.3648189306259155, EP: 0.43066900968551636	 ([format]["])
v(17): 0.3639780580997467, EP: -0.429676353931427	 ([libidos])
v(21,48): 0.36217960715293884, EP: -0.42755329608917236	 ([max][car,])
v(20,34): 0.3617059290409088, EP: -0.42699411511421204	 ([format][starts])
v(23,41): 0.3615872263908386, EP: -0.4268539845943451	 ([la][corner])
v(22,27): 0.3606089651584625, EP: -0.4256991446018219	 ([ophuls '][play])
v(32,50): 0.3601949214935303, EP: -0.4252103567123413	 (["][come.])
v(26,54): 0.3585270047187805, EP: -0.42324137687683105	 ([based][he's])
v(19,46): 0.35849887132644653, EP: -0.42320817708969116	 ([yorkers.][sex])
v(13,25): -0.3577759265899658, EP: 0.42235472798347473	 ([wrong ;]["])
v(6,37): -0.35636335611343384, EP: 0.420687198638916	 ([dreaded][prostitute])
v(0,17): 0.35330095887184143, EP: -0.41707202792167664	 ([film][libidos])
v(35,41): 0.3513440787792206, EP: -0.4147619307041168	 ([one][corner])
v(20,40): 0.3505728840827942, EP: -0.4138515293598175	 ([format][street])
v(30,52): -0.3501778841018677, EP: 0.4133852422237396	 ([given][pay])
v(41,53): 0.3494660258293152, EP: -0.4125449061393738	 ([corner][her.])
v(20,47): -0.3494349718093872, EP: 0.4125082492828369	 ([format][hood])
v(3,21): 0.34892570972442627, EP: -0.41190704703330994	 ([weeks][max])
v(32,55): -0.34841424226760864, EP: 0.41130325198173523	 (["][peeing,])
v(4,43): 0.34725040197372437, EP: -0.4099293351173401	 ([watched][picked])
v(36,54): 0.34629908204078674, EP: -0.40880632400512695	 ([person,][he's])
v(24): 0.3461979627609253, EP: -0.40868693590164185	 ([ronde,])
v(17,23): 0.3448009490966797, EP: -0.40703776478767395	 ([libidos][la])
v(11,57): 0.3447955548763275, EP: -0.407031387090683	 ([gone][cell])
v(38,58): -0.34368664026260376, EP: 0.40572232007980347	 ([,][phone])
v(20,58): -0.34293240308761597, EP: 0.4048319458961487	 ([format][phone])
v(24,36): 0.34151309728622437, EP: -0.40315645933151245	 ([ronde,][person,])
v(47,50): 0.34100207686424255, EP: -0.4025532007217407	 ([hood][come.])
v(5,55): -0.3406597375869751, EP: 0.4021490514278412	 ([it.][peeing,])
v(1,27): 0.34027209877967834, EP: -0.4016914665699005	 ([sat][play])
v(25,57): 0.3396768569946289, EP: -0.40098878741264343	 (["][cell])
v(47,55): -0.3396012783050537, EP: 0.4008995592594147	 ([hood][peeing,])
v(10,38): 0.33924171328544617, EP: -0.40047508478164673	 ([relationships][,])
v(4,58): -0.33892136812210083, EP: 0.40009692311286926	 ([watched][phone])
v(8,15): -0.33842283487319946, EP: 0.39950838685035706	 ([yuppie][excursion])
v(33,54): -0.33798760175704956, EP: 0.3989945948123932	 ([credit.][he's])
v(23,55): -0.3367915749549866, EP: 0.3975827097892761	 ([la][peeing,])
v(25,30): 0.33651867508888245, EP: -0.39726054668426514	 (["][given])
v(10,21): 0.3356248140335083, EP: -0.396205335855484	 ([relationships][max])
v(36,55): -0.33554357290267944, EP: 0.3961094319820404	 ([person,][peeing,])
v(24,53): 0.33410024642944336, EP: -0.3944055736064911	 ([ronde,][her.])
v(18,48): -0.3332141637802124, EP: 0.39335957169532776	 ([new][car,])
v(17,35): 0.330104798078537, EP: -0.3896889388561249	 ([libidos][one])
v(2,18): 0.3299959897994995, EP: -0.3895604908466339	 ([tivo][new])
v(36,41): 0.3294128179550171, EP: -0.38887205719947815	 ([person,][corner])
v(35,55): -0.329062283039093, EP: 0.388458251953125	 ([one][peeing,])
v(13,49): -0.328058123588562, EP: 0.3872728645801544	 ([wrong ;][can't])
v(3,51): -0.32760506868362427, EP: 0.38673803210258484	 ([weeks][refuses])
v(36,43): 0.3238007128238678, EP: -0.3822469711303711	 ([person,][picked])
v(51): -0.32301753759384155, EP: 0.38132244348526	 ([refuses])
v(17,21): 0.3224816918373108, EP: -0.3806898593902588	 ([libidos][max])
v(0,30): 0.322107195854187, EP: -0.3802477717399597	 ([film][given])
v(38,55): -0.3217071294784546, EP: 0.3797754943370819	 ([,][peeing,])
v(37): -0.32068169116973877, EP: 0.3785649538040161	 ([prostitute])
v(0,40): 0.31981122493743896, EP: -0.3775373697280884	 ([film][street])
v(11,30): 0.3190177083015442, EP: -0.37660062313079834	 ([gone][given])
v(0,21): -0.3181629776954651, EP: 0.3755916357040405	 ([film][max])
v(32,39): 0.31766337156295776, EP: -0.37500184774398804	 (["][standing])
v(4,30): 0.3147808909416199, EP: -0.37159907817840576	 ([watched][given])
v(34,46): -0.31453728675842285, EP: 0.3713114857673645	 ([starts][sex])
v(6,17): -0.3135719299316406, EP: 0.3701718747615814	 ([dreaded][libidos])
v(10,18): -0.3124253749847412, EP: 0.36881837248802185	 ([relationships][new])
v(21,29): 0.31137698888778687, EP: -0.367580771446228	 ([max][schnitzler,])
v(25,27): 0.31137615442276, EP: -0.36757978796958923	 (["][play])
v(35,54): 0.31078529357910156, EP: -0.3668822646141052	 ([one][he's])
v(4,20): -0.3107377290725708, EP: 0.3668261170387268	 ([watched][format])
v(28,52): 0.3102753162384033, EP: -0.3662802278995514	 ([arthur][pay])
v(41,47): 0.308146595954895, EP: -0.36376726627349854	 ([corner][hood])
v(23,50): 0.3075430989265442, EP: -0.3630548417568207	 ([la][come.])
v(4,26): -0.30751675367355347, EP: 0.3630237579345703	 ([watched][based])
v(37,39): -0.3075161576271057, EP: 0.363023042678833	 ([prostitute][standing])
v(1,30): 0.3063831329345703, EP: -0.36168551445007324	 ([sat][given])
v(17,33): -0.30586111545562744, EP: 0.3610692620277405	 ([libidos][credit.])
v(50,58): -0.30577874183654785, EP: 0.36097201704978943	 ([come.][phone])
v(50): 0.30573272705078125, EP: -0.36091771721839905	 ([come.])
v(32,37): -0.30506300926208496, EP: 0.3601270914077759	 (["][prostitute])
v(35,51): -0.3038559556007385, EP: 0.3587021827697754	 ([one][refuses])
v(22,32): -0.3024275302886963, EP: 0.3570159077644348	 ([ophuls ']["])
v(5,38): 0.3013644218444824, EP: -0.3557609021663666	 ([it.][,])
v(40,49): 0.300660640001297, EP: -0.3549301028251648	 ([street][can't])
v(13,53): -0.2970886826515198, EP: 0.3507134020328522	 ([wrong ;][her.])
v(5,18): -0.29675543308258057, EP: 0.3503200113773346	 ([it.][new])
v(50,53): 0.29641640186309814, EP: -0.34991976618766785	 ([come.][her.])
v(38,48): 0.29530179500579834, EP: -0.3486039936542511	 ([,][car,])
v(11,29): -0.2944954037666321, EP: 0.34765204787254333	 ([gone][schnitzler,])
v(24,33): -0.29405975341796875, EP: 0.3471377491950989	 ([ronde,][credit.])
v(6,56): 0.29290997982025146, EP: -0.3457804322242737	 ([dreaded][answers])
v(36,49): -0.29256540536880493, EP: 0.34537366032600403	 ([person,][can't])
v(6,53): -0.2919773459434509, EP: 0.34467947483062744	 ([dreaded][her.])
v(18,44): 0.2913663387298584, EP: -0.34395816922187805	 ([new][home])
v(37,47): -0.2910991311073303, EP: 0.3436427414417267	 ([prostitute][hood])
v(36,51): -0.29055094718933105, EP: 0.34299561381340027	 ([person,][refuses])
v(31,52): 0.2898327708244324, EP: -0.3421477973461151	 ([" inspired][pay])
v(35,50): 0.28691303730010986, EP: -0.3387010395526886	 ([one][come.])
v(56,58): 0.28649336099624634, EP: -0.33820560574531555	 ([answers][phone])
v(51,54): -0.2853810787200928, EP: 0.33689257502555847	 ([refuses][he's])
v(29,51): -0.282637357711792, EP: 0.33365359902381897	 ([schnitzler,][refuses])
v(20,30): 0.2807180881500244, EP: -0.3313879072666168	 ([format][given])
v(2,58): 0.28024932742118835, EP: -0.3308345377445221	 ([tivo][phone])
v(40,52): -0.2792568802833557, EP: 0.329662948846817	 ([street][pay])
v(26,50): 0.27892228960990906, EP: -0.3292679488658905	 ([based][come.])
v(13,43): 0.27854466438293457, EP: -0.32882216572761536	 ([wrong ;][picked])
v(19,52): 0.2783973217010498, EP: -0.32864823937416077	 ([yorkers.][pay])
v(26,30): 0.2780255675315857, EP: -0.32820937037467957	 ([based][given])
v(23,37): -0.2779783606529236, EP: 0.3281536400318146	 ([la][prostitute])
v(23,51): -0.2778897285461426, EP: 0.32804903388023376	 ([la][refuses])
v(34,45): -0.27639228105545044, EP: 0.32628127932548523	 ([starts][contractor,])
v(5,33): -0.27560538053512573, EP: 0.32535234093666077	 ([it.][credit.])
v(22,40): 0.27552515268325806, EP: -0.32525762915611267	 ([ophuls '][street])
v(24,58): -0.2753857970237732, EP: 0.3250931203365326	 ([ronde,][phone])
v(3,55): -0.27504801750183105, EP: 0.3246943950653076	 ([weeks][peeing,])
v(3,22): -0.27495408058166504, EP: 0.324583500623703	 ([weeks][ophuls '])
v(11,27): 0.2726949155330658, EP: -0.3219165503978729	 ([gone][play])
v(1,26): -0.2723209261894226, EP: 0.3214750587940216	 ([sat][based])
v(33,41): -0.27221953868865967, EP: 0.3213553726673126	 ([credit.][corner])
v(6,51): -0.27217352390289307, EP: 0.32130104303359985	 ([dreaded][refuses])
v(29,39): 0.27077236771583557, EP: -0.3196469843387604	 ([schnitzler,][standing])
v(1,5): -0.26889562606811523, EP: 0.3174314796924591	 ([sat][it.])
v(26,37): -0.2688857913017273, EP: 0.3174198567867279	 ([based][prostitute])
v(23,39): 0.2674326002597809, EP: -0.3157043755054474	 ([la][standing])
v(24,35): 0.26701870560646057, EP: -0.3152157664299011	 ([ronde,][one])
v(10,37): -0.2661592364311218, EP: 0.3142011761665344	 ([relationships][prostitute])
v(49,50): 0.2643048167228699, EP: -0.3120120167732239	 ([can't][come.])
v(10,58): -0.26384878158569336, EP: 0.31147366762161255	 ([relationships][phone])
v(5,47): 0.25991278886795044, EP: -0.30682724714279175	 ([it.][hood])
v(22,36): -0.2598415017127991, EP: 0.3067430853843689	 ([ophuls '][person,])
v(27,55): 0.2593650817871094, EP: -0.3061806559562683	 ([play][peeing,])
v(22,53): -0.2576426863670349, EP: 0.3041473627090454	 ([ophuls '][her.])
v(35,49): -0.25727903842926025, EP: 0.30371809005737305	 ([one][can't])
v(13,54): 0.25726398825645447, EP: -0.30370032787323	 ([wrong ;][he's])
v(4,11): -0.2571501135826111, EP: 0.3035658895969391	 ([watched][gone])
v(26,43): 0.2563231289386749, EP: -0.30258962512016296	 ([based][picked])
v(49,57): 0.2557412087917328, EP: -0.3019026815891266	 ([can't][cell])
v(11,53): -0.25523072481155396, EP: 0.301300048828125	 ([gone][her.])
v(47,54): 0.25470489263534546, EP: -0.3006792962551117	 ([hood][he's])
v(17,20): 0.25418752431869507, EP: -0.30006855726242065	 ([libidos][format])
v(22,57): 0.25311022996902466, EP: -0.29879680275917053	 ([ophuls '][cell])
v(35,37): -0.2530514597892761, EP: 0.298727422952652	 ([one][prostitute])
v(40,51): 0.2530345320701599, EP: -0.2987074553966522	 ([street][refuses])
v(1,35): -0.25239020586013794, EP: 0.2979468107223511	 ([sat][one])
v(2,55): -0.25224804878234863, EP: 0.29777899384498596	 ([tivo][peeing,])
v(22,48): -0.25135791301727295, EP: 0.2967281937599182	 ([ophuls '][car,])
v(3,38): 0.2510201334953308, EP: -0.29632943868637085	 ([weeks][,])
v(30,49): 0.24975109100341797, EP: -0.2948313355445862	 ([given][can't])
v(39,47): 0.2470109462738037, EP: -0.29159659147262573	 ([standing][hood])
v(39): 0.24687546491622925, EP: -0.29143667221069336	 ([standing])
v(35,39): 0.2462848424911499, EP: -0.2907394468784332	 ([one][standing])
v(5,23): 0.24505740404129028, EP: -0.2892904281616211	 ([it.][la])
v(1,36): -0.2446712851524353, EP: 0.2888346314430237	 ([sat][person,])
v(1,17): 0.2430497407913208, EP: -0.2869203984737396	 ([sat][libidos])
v(5,29): 0.24275943636894226, EP: -0.2865777015686035	 ([it.][schnitzler,])
v(21,37): -0.24241870641708374, EP: 0.2861754596233368	 ([max][prostitute])
v(18,50): -0.24160927534103394, EP: 0.2852199375629425	 ([new][come.])
v(20,57): 0.24008110165596008, EP: -0.28341591358184814	 ([format][cell])
v(32,33): -0.24007463455200195, EP: 0.2834082841873169	 (["][credit.])
v(20,23): -0.2400568127632141, EP: 0.2833872437477112	 ([format][la])
v(0,29): -0.23979973793029785, EP: 0.2830837666988373	 ([film][schnitzler,])
v(43,58): -0.2366173267364502, EP: 0.2793269157409668	 ([picked][phone])
v(17,47): 0.2360822558403015, EP: -0.278695285320282	 ([libidos][hood])
v(20,32): -0.23598510026931763, EP: 0.27858057618141174	 ([format]["])
v(4,41): 0.23546916246414185, EP: -0.2779715061187744	 ([watched][corner])
v(26,55): -0.23532766103744507, EP: 0.2778044641017914	 ([based][peeing,])
v(11,47): -0.23488807678222656, EP: 0.27728554606437683	 ([gone][hood])
v(10,32): 0.2348346710205078, EP: -0.27722248435020447	 ([relationships]["])
v(32,51): -0.23466354608535767, EP: 0.27702048420906067	 (["][refuses])
v(51,53): -0.23441189527511597, EP: 0.2767234146595001	 ([refuses][her.])
v(5,32): 0.23377546668052673, EP: -0.2759720981121063	 ([it.]["])
v(17,18): 0.23238730430603027, EP: -0.2743333876132965	 ([libidos][new])
v(21,55): -0.23217254877090454, EP: 0.2740798592567444	 ([max][peeing,])
v(20,53): -0.23141837120056152, EP: 0.2731895446777344	 ([format][her.])
v(4,17): 0.2309868037700653, EP: -0.2726800739765167	 ([watched][libidos])
v(1,47): -0.22968745231628418, EP: 0.2711462080478668	 ([sat][hood])
v(48,50): 0.229661226272583, EP: -0.271115243434906	 ([car,][come.])
v(48,55): -0.2291606068611145, EP: 0.270524263381958	 ([car,][peeing,])
v(25,35): -0.22830528020858765, EP: 0.2695145606994629	 (["][one])
v(20,29): -0.2281610369682312, EP: 0.2693442702293396	 ([format][schnitzler,])
v(4,57): 0.22807878255844116, EP: -0.2692471742630005	 ([watched][cell])
v(37,48): -0.2277866005897522, EP: 0.2689022421836853	 ([prostitute][car,])
v(20): -0.22772979736328125, EP: 0.268835186958313	 ([format])
v(6,32): -0.22700351476669312, EP: 0.2679778039455414	 ([dreaded]["])
v(3,47): 0.22661754488945007, EP: -0.2675221860408783	 ([weeks][hood])
v(6): -0.22589415311813354, EP: 0.2666682004928589	 ([dreaded])
v(29,49): -0.22566622495651245, EP: 0.2663991451263428	 ([schnitzler,][can't])
v(39,53): 0.22535580396652222, EP: -0.26603269577026367	 ([standing][her.])
v(32,48): 0.22479993104934692, EP: -0.265376478433609	 (["][car,])
v(36,50): 0.22476375102996826, EP: -0.26533377170562744	 ([person,][come.])
v(13,26): -0.2244665026664734, EP: 0.2649828791618347	 ([wrong ;][based])
v(6,57): 0.22295543551445007, EP: -0.2631990611553192	 ([dreaded][cell])
v(6,35): -0.22213870286941528, EP: 0.2622348964214325	 ([dreaded][one])
v(4,23): -0.22193211317062378, EP: 0.261991024017334	 ([watched][la])
v(6,27): 0.22132262587547302, EP: -0.26127150654792786	 ([dreaded][play])
v(4,48): 0.22083592414855957, EP: -0.26069697737693787	 ([watched][car,])
v(18,24): -0.22003507614135742, EP: 0.259751558303833	 ([new][ronde,])
v(4,32): -0.21976321935653687, EP: 0.2594306468963623	 ([watched]["])
v(1): -0.21851873397827148, EP: 0.2579615116119385	 ([sat])
v(5): 0.21831899881362915, EP: -0.2577257454395294	 ([it.])
v(1,23): -0.21802902221679688, EP: 0.25738340616226196	 ([sat][la])
v(29,38): 0.21800333261489868, EP: -0.2573530972003937	 ([schnitzler,][,])
v(4): -0.2178000807762146, EP: 0.25711315870285034	 ([watched])
v(43,49): 0.21727335453033447, EP: -0.25649136304855347	 ([picked][can't])
v(1,53): -0.2170812487602234, EP: 0.2562645673751831	 ([sat][her.])
v(36,38): 0.216945081949234, EP: -0.2561038136482239	 ([person,][,])
