---------- Players ----------
Player 0: first
Player 1: off,
Player 2: really
Player 3: favorite
Player 4: film
Player 5: ever.
Player 6: need
Player 7: give
Player 8: anyone
Player 9: description
Player 10: every
Player 11: hole
Player 12: that.
Player 13: literally
Player 14: obsessed
Player 15: practically
Player 16: bloodless,
Player 17: cheesy,
Player 18: lame
Player 19: effects
Player 20: having ',
Player 21: boom - stick
Player 22: showing ',
Player 23: badly
Player 24: edited,
Player 25: 80's
Player 26: metal
Player 27: horror
Player 28: masterpiece.
Player 29: director
Player 30: ( i
Player 31: heard )
Player 32: hoped
Player 33: hit
Player 34: box
Player 35: office
Player 36: could
Player 37: sequels
Player 38: freddy
Player 39: jason
Player 40: type
Player 41: deal
Player 42: himself.
Player 43: damn,
Player 44: wish
Player 45: could've
Player 46: went
Player 47: like
Player 48: that!
Player 49: soundtrack's
Player 50: banging '.
Player 51: acting's
Player 52: good.... check
Player 53: mofo
Player 54: out.
Player 55: die - hard
Player 56: fans
Player 57: there,
Player 58: feel
Player 59: free
Player 60: email
Player 61: chat
Player 62: sometime.
Player 63: midgetorgy.... i
Player 64: found
Player 65: yahoo.
---------- Rewards ----------
v(): 0.15358135104179382	 ([])
v(19,46): -0.4582395851612091, EP: -0.37305137515068054	 ([effects][went])
v(12,60): 0.4571774899959564, EP: 0.37218672037124634	 ([that.][email])
v(51,64): -0.455611914396286, EP: -0.37091219425201416	 ([acting's][found])
v(13,58): 0.4538792073726654, EP: 0.36950162053108215	 ([literally][feel])
v(34,50): -0.4531809985637665, EP: -0.36893320083618164	 ([box][banging '.])
v(4,19): 0.45208480954170227, EP: 0.3680408000946045	 ([film][effects])
v(11,58): -0.45206281542778015, EP: -0.3680228888988495	 ([hole][feel])
v(46,47): -0.4515845477581024, EP: -0.36763352155685425	 ([went][like])
v(31,65): -0.45157116651535034, EP: -0.36762264370918274	 ([heard )][yahoo.])
v(26,59): 0.4512569010257721, EP: 0.3673667907714844	 ([metal][free])
v(45,48): -0.451189786195755, EP: -0.36731216311454773	 ([could've][that!])
v(2,17): -0.4510796368122101, EP: -0.36722248792648315	 ([really][cheesy,])
v(36,61): 0.45055142045021057, EP: 0.3667924702167511	 ([could][chat])
v(47,52): 0.44918927550315857, EP: 0.36568355560302734	 ([like][good.... check])
v(14,46): 0.4489887058734894, EP: 0.36552026867866516	 ([obsessed][went])
v(25,56): -0.44833940267562866, EP: -0.3649916648864746	 ([80's][fans])
v(42): 0.4469129741191864, EP: 0.36383041739463806	 ([himself.])
v(33,39): -0.446529358625412, EP: -0.3635181188583374	 ([hit][jason])
v(24,34): 0.44608983397483826, EP: 0.36316031217575073	 ([edited,][box])
v(51,57): -0.4460808336734772, EP: -0.36315298080444336	 ([acting's][there,])
v(1,35): -0.4451127350330353, EP: -0.36236485838890076	 ([off,][office])
v(2,22): 0.4436393678188324, EP: 0.3611653745174408	 ([really][showing ',])
v(8,36): -0.4431154429912567, EP: -0.3607388734817505	 ([anyone][could])
v(14,37): 0.4416968524456024, EP: 0.3595840036869049	 ([obsessed][sequels])
v(10,48): -0.4412393271923065, EP: -0.3592115342617035	 ([every][that!])
v(15,64): -0.43990960717201233, EP: -0.35812899470329285	 ([practically][found])
v(29,64): -0.4395582675933838, EP: -0.35784298181533813	 ([director][found])
v(32,34): 0.4386487901210785, EP: 0.35710257291793823	 ([hoped][box])
v(39,65): -0.43834900856018066, EP: -0.3568585216999054	 ([jason][yahoo.])
v(53,54): -0.4372543394565582, EP: -0.35596734285354614	 ([mofo][out.])
v(11,38): -0.4369935989379883, EP: -0.355755090713501	 ([hole][freddy])
v(46,58): 0.4365457594394684, EP: 0.3553904891014099	 ([went][feel])
v(47,59): 0.4360675513744354, EP: 0.35500118136405945	 ([like][free])
v(26,39): -0.435425341129303, EP: -0.3544783592224121	 ([metal][jason])
v(38,63): 0.43237969279289246, EP: 0.3519989252090454	 ([freddy][midgetorgy.... i])
v(9,49): -0.43114039301872253, EP: -0.3509899973869324	 ([description][soundtrack's])
v(42,49): 0.4311232268810272, EP: 0.35097602009773254	 ([himself.][soundtrack's])
v(20,32): 0.42944690585136414, EP: 0.3496113419532776	 ([having ',][hoped])
v(13,35): 0.42899659276008606, EP: 0.34924474358558655	 ([literally][office])
v(2,60): 0.42866066098213196, EP: 0.34897127747535706	 ([really][email])
v(36): -0.42575421929359436, EP: -0.3466051518917084	 ([could])
v(42,48): 0.42517802119255066, EP: 0.34613606333732605	 ([himself.][that!])
v(13,56): -0.42424753308296204, EP: -0.3453785479068756	 ([literally][fans])
v(33,62): 0.42388471961021423, EP: 0.34508317708969116	 ([hit][sometime.])
v(7,15): -0.42260605096817017, EP: -0.34404224157333374	 ([give][practically])
v(41,50): 0.42234131693840027, EP: 0.3438267111778259	 ([deal][banging '.])
v(31,35): 0.42176029086112976, EP: 0.3433536887168884	 ([heard )][office])
v(0,42): -0.42159128189086914, EP: -0.3432161211967468	 ([first][himself.])
v(57,65): 0.41938337683677673, EP: 0.34141865372657776	 ([there,][yahoo.])
v(30,36): -0.4193485677242279, EP: -0.34139031171798706	 ([( i][could])
v(49,56): -0.4192712604999542, EP: -0.34132739901542664	 ([soundtrack's][fans])
v(46,52): 0.418524831533432, EP: 0.34071972966194153	 ([went][good.... check])
v(31,58): 0.41847673058509827, EP: 0.3406805694103241	 ([heard )][feel])
v(13,37): -0.41684380173683167, EP: -0.33935120701789856	 ([literally][sequels])
v(21,50): -0.41642072796821594, EP: -0.33900678157806396	 ([boom - stick][banging '.])
v(17,35): -0.41621604561805725, EP: -0.33884015679359436	 ([cheesy,][office])
v(33,47): -0.41575974225997925, EP: -0.33846867084503174	 ([hit][like])
v(46,49): -0.41464468836784363, EP: -0.3375609219074249	 ([went][soundtrack's])
v(51,61): -0.41459891200065613, EP: -0.3375236392021179	 ([acting's][chat])
v(53): 0.41441312432289124, EP: 0.33737239241600037	 ([mofo])
v(9): -0.4143068194389343, EP: -0.3372858464717865	 ([description])
v(58,63): 0.41402164101600647, EP: 0.33705368638038635	 ([feel][midgetorgy.... i])
v(25,52): 0.4140198528766632, EP: 0.33705222606658936	 ([80's][good.... check])
v(10,21): -0.4139357805252075, EP: -0.3369837999343872	 ([every][boom - stick])
v(40,45): -0.41361767053604126, EP: -0.33672481775283813	 ([type][could've])
v(39,62): 0.4112938344478607, EP: 0.3348329961299896	 ([jason][sometime.])
v(9,22): -0.4112333357334137, EP: -0.33478373289108276	 ([description][showing ',])
v(25,35): 0.41092535853385925, EP: 0.3345330059528351	 ([80's][office])
v(32,65): -0.41050806641578674, EP: -0.33419328927993774	 ([hoped][yahoo.])
v(8,35): 0.40985164046287537, EP: 0.333658903837204	 ([anyone][office])
v(37,46): -0.40979576110839844, EP: -0.33361342549324036	 ([sequels][went])
v(46,53): 0.40887728333473206, EP: 0.3328656852245331	 ([went][mofo])
v(8,10): -0.40785345435142517, EP: -0.332032173871994	 ([anyone][every])
v(33,58): 0.40722963213920593, EP: 0.3315243422985077	 ([hit][feel])
v(21,53): 0.40685513615608215, EP: 0.33121946454048157	 ([boom - stick][mofo])
v(17,38): -0.40668463706970215, EP: -0.3310806453227997	 ([cheesy,][freddy])
v(10,24): -0.40626227855682373, EP: -0.33073681592941284	 ([every][edited,])
v(13,47): -0.40591898560523987, EP: -0.33045732975006104	 ([literally][like])
v(19): -0.4057859480381012, EP: -0.33034902811050415	 ([effects])
v(34,54): 0.40482422709465027, EP: 0.329566091299057	 ([box][out.])
v(11,53): -0.40425732731819153, EP: -0.32910460233688354	 ([hole][mofo])
v(34,60): 0.40411022305488586, EP: 0.3289848268032074	 ([box][email])
v(2,39): 0.4034710228443146, EP: 0.32846447825431824	 ([really][jason])
v(8,37): -0.4019694924354553, EP: -0.32724207639694214	 ([anyone][sequels])
v(47,55): -0.40125754475593567, EP: -0.32666248083114624	 ([like][die - hard])
v(19,61): 0.3982362449169159, EP: 0.32420283555984497	 ([effects][chat])
v(10,59): 0.3968255817890167, EP: 0.3230544328689575	 ([every][free])
v(22,38): 0.39671048521995544, EP: 0.3229607343673706	 ([showing ',][freddy])
v(22,42): 0.39657899737358093, EP: 0.322853684425354	 ([showing ',][himself.])
v(22,55): -0.39635589718818665, EP: -0.3226720690727234	 ([showing ',][die - hard])
v(31,56): -0.39620041847229004, EP: -0.32254549860954285	 ([heard )][fans])
v(42,63): 0.39568522572517395, EP: 0.3221260607242584	 ([himself.][midgetorgy.... i])
v(25,37): -0.394836962223053, EP: -0.32143551111221313	 ([80's][sequels])
v(25,47): -0.3936101198196411, EP: -0.3204367458820343	 ([80's][like])
v(38,48): 0.39209744334220886, EP: 0.31920528411865234	 ([freddy][that!])
v(9,57): 0.3904452621936798, EP: 0.3178602457046509	 ([description][there,])
v(25,65): -0.3901877999305725, EP: -0.3176506459712982	 ([80's][yahoo.])
v(0,41): 0.3891144096851349, EP: 0.3167767822742462	 ([first][deal])
v(14,47): 0.38858577609062195, EP: 0.3163464367389679	 ([obsessed][like])
v(39,49): -0.3860205113887787, EP: -0.31425806879997253	 ([jason][soundtrack's])
v(10,63): -0.3859492242336273, EP: -0.3142000138759613	 ([every][midgetorgy.... i])
v(26,62): 0.38525745272636414, EP: 0.3136368691921234	 ([metal][sometime.])
v(1,53): -0.3844175338745117, EP: -0.31295308470726013	 ([off,][mofo])
v(37,59): 0.3832978904247284, EP: 0.31204158067703247	 ([sequels][free])
v(31,52): 0.38241514563560486, EP: 0.311322957277298	 ([heard )][good.... check])
v(42,46): 0.3807429373264313, EP: 0.30996161699295044	 ([himself.][went])
v(24,40): 0.38007852435112, EP: 0.30942070484161377	 ([edited,][type])
v(9,30): -0.37939953804016113, EP: -0.3088679313659668	 ([description][( i])
v(8,26): -0.37901803851127625, EP: -0.3085573613643646	 ([anyone][metal])
v(36,57): 0.3782254755496979, EP: 0.307912141084671	 ([could][there,])
v(7,36): 0.37807825207710266, EP: 0.3077923059463501	 ([give][could])
v(10,32): -0.37757232785224915, EP: -0.30738040804862976	 ([every][hoped])
v(20,65): -0.3769151568412781, EP: -0.30684542655944824	 ([having ',][yahoo.])
v(34,45): -0.37628182768821716, EP: -0.3063298165798187	 ([box][could've])
v(8,56): -0.37534570693969727, EP: -0.30556774139404297	 ([anyone][fans])
v(52,65): 0.3751700818538666, EP: 0.3054247498512268	 ([good.... check][yahoo.])
v(25,33): -0.3735473155975342, EP: -0.30410367250442505	 ([80's][hit])
v(47,49): -0.3732476830482483, EP: -0.30385974049568176	 ([like][soundtrack's])
v(34,40): 0.37312260270118713, EP: 0.303757905960083	 ([box][type])
v(31,38): 0.37182751297950745, EP: 0.3027035892009735	 ([heard )][freddy])
v(13,26): -0.370803564786911, EP: -0.3018699884414673	 ([literally][metal])
v(38,40): 0.369513601064682, EP: 0.30081984400749207	 ([freddy][type])
v(25,46): -0.36928826570510864, EP: -0.3006363809108734	 ([80's][went])
v(21,38): 0.3679722249507904, EP: 0.29956501722335815	 ([boom - stick][freddy])
v(55,62): 0.36715415120124817, EP: 0.2988990247249603	 ([die - hard][sometime.])
v(30,38): 0.3663163483142853, EP: 0.29821696877479553	 ([( i][freddy])
v(55,58): 0.36606886982917786, EP: 0.2980155050754547	 ([die - hard][feel])
v(30,53): 0.36601826548576355, EP: 0.29797428846359253	 ([( i][mofo])
v(12,45): -0.36570969223976135, EP: -0.29772308468818665	 ([that.][could've])
v(29,61): -0.36514073610305786, EP: -0.2972598969936371	 ([director][chat])
v(25,62): 0.36512187123298645, EP: 0.2972445487976074	 ([80's][sometime.])
v(65): -0.3650851845741272, EP: -0.29721468687057495	 ([yahoo.])
v(21,34): 0.36352476477622986, EP: 0.29594433307647705	 ([boom - stick][box])
v(31,42): 0.3628115952014923, EP: 0.29536375403404236	 ([heard )][himself.])
v(19,54): -0.3619752526283264, EP: -0.29468289017677307	 ([effects][out.])
v(51,52): -0.36031466722488403, EP: -0.2933310270309448	 ([acting's][good.... check])
v(20,34): 0.3603130877017975, EP: 0.29332971572875977	 ([having ',][box])
v(26,49): -0.36021286249160767, EP: -0.29324814677238464	 ([metal][soundtrack's])
v(10,11): -0.3600612282752991, EP: -0.2931246757507324	 ([every][hole])
v(8,47): -0.3596580922603607, EP: -0.2927964925765991	 ([anyone][like])
v(55,57): 0.3594900667667389, EP: 0.2926596999168396	 ([die - hard][there,])
v(38,60): 0.35774120688438416, EP: 0.29123595356941223	 ([freddy][email])
v(55,61): 0.3570125997066498, EP: 0.29064279794692993	 ([die - hard][chat])
v(12,54): 0.3566634953022003, EP: 0.29035860300064087	 ([that.][out.])
v(47,58): 0.35628482699394226, EP: 0.29005032777786255	 ([like][feel])
v(39,58): 0.35579171776771545, EP: 0.2896488904953003	 ([jason][feel])
v(38): 0.35134920477867126, EP: 0.2860322594642639	 ([freddy])
v(35,49): 0.3512556254863739, EP: 0.28595608472824097	 ([office][soundtrack's])
v(47,62): 0.3504317104816437, EP: 0.2852853238582611	 ([like][sometime.])
v(10,54): -0.3501981496810913, EP: -0.2850951850414276	 ([every][out.])
v(32,63): 0.349214643239975, EP: 0.2842945158481598	 ([hoped][midgetorgy.... i])
v(47,48): -0.3477347493171692, EP: -0.2830897569656372	 ([like][that!])
v(19,59): 0.34726521372795105, EP: 0.28270748257637024	 ([effects][free])
v(21,65): -0.34702640771865845, EP: -0.2825130820274353	 ([boom - stick][yahoo.])
v(33,63): -0.346671462059021, EP: -0.2822241187095642	 ([hit][midgetorgy.... i])
v(36,48): -0.3466375470161438, EP: -0.2821965217590332	 ([could][that!])
v(36,60): -0.3440048098564148, EP: -0.28005319833755493	 ([could][email])
v(9,20): -0.3428401052951813, EP: -0.2791050374507904	 ([description][having ',])
v(26,46): -0.3425987958908081, EP: -0.2789085805416107	 ([metal][went])
v(31,37): -0.3414416015148163, EP: -0.2779664993286133	 ([heard )][sequels])
v(2,46): 0.34118571877479553, EP: 0.2777582108974457	 ([really][went])
v(42,50): -0.3387608528137207, EP: -0.27578413486480713	 ([himself.][banging '.])
v(11,44): 0.33870723843574524, EP: 0.27574047446250916	 ([hole][wish])
v(21,54): 0.3379105031490326, EP: 0.27509185671806335	 ([boom - stick][out.])
v(11,41): 0.337007075548172, EP: 0.2743563652038574	 ([hole][deal])
v(21,24): 0.33564335107803345, EP: 0.273246169090271	 ([boom - stick][edited,])
v(10,40): -0.33487385511398315, EP: -0.27261972427368164	 ([every][type])
v(24,60): 0.33435872197151184, EP: 0.2722003757953644	 ([edited,][email])
v(35,55): 0.3338204324245453, EP: 0.2717621326446533	 ([office][die - hard])
v(20,38): 0.3337019979953766, EP: 0.2716657221317291	 ([having ',][freddy])
v(13,53): 0.3329516649246216, EP: 0.2710548937320709	 ([literally][mofo])
v(48,65): -0.3328534960746765, EP: -0.2709749639034271	 ([that!][yahoo.])
v(22,65): -0.33233511447906494, EP: -0.27055296301841736	 ([showing ',][yahoo.])
v(40,54): 0.33203932642936707, EP: 0.2703121602535248	 ([type][out.])
v(54,60): 0.3318338394165039, EP: 0.27014485001564026	 ([out.][email])
v(49,58): 0.3298097550868988, EP: 0.2684970498085022	 ([soundtrack's][feel])
v(17,62): -0.3295738697052002, EP: -0.2683050334453583	 ([cheesy,][sometime.])
v(2,26): 0.32924386858940125, EP: 0.2680363655090332	 ([really][metal])
v(56): -0.32873696088790894, EP: -0.2676236927509308	 ([fans])
v(32,54): 0.328422486782074, EP: 0.2673676908016205	 ([hoped][out.])
v(9,52): 0.3282814919948578, EP: 0.26725292205810547	 ([description][good.... check])
v(1,12): -0.32726314663887024, EP: -0.26642388105392456	 ([off,][that.])
v(26,31): -0.32593271136283875, EP: -0.26534077525138855	 ([metal][heard )])
v(19,30): -0.32319512963294983, EP: -0.2631121277809143	 ([effects][( i])
v(0,44): 0.32307007908821106, EP: 0.26301032304763794	 ([first][wish])
v(13,55): -0.3224278688430786, EP: -0.2624875009059906	 ([literally][die - hard])
v(11,57): -0.32134243845939636, EP: -0.26160386204719543	 ([hole][there,])
v(24,36): -0.3203079104423523, EP: -0.26076164841651917	 ([edited,][could])
v(24,55): -0.3201003968715668, EP: -0.2605926990509033	 ([edited,][die - hard])
v(1,62): -0.3187783658504486, EP: -0.2595164477825165	 ([off,][sometime.])
v(0,38): -0.31835266947746277, EP: -0.25916987657546997	 ([first][freddy])
v(21,36): -0.3181137442588806, EP: -0.25897538661956787	 ([boom - stick][could])
v(2,63): 0.317994624376297, EP: 0.2588784098625183	 ([really][midgetorgy.... i])
v(8,62): 0.3154604136943817, EP: 0.2568153142929077	 ([anyone][sometime.])
v(19,60): -0.314477801322937, EP: -0.2560153603553772	 ([effects][email])
v(53,63): 0.3137950003147125, EP: 0.2554595172405243	 ([mofo][midgetorgy.... i])
v(24,54): 0.31221240758895874, EP: 0.25417113304138184	 ([edited,][out.])
v(40,60): 0.3117576837539673, EP: 0.2538009285926819	 ([type][email])
v(21,55): -0.31171396374702454, EP: -0.253765344619751	 ([boom - stick][die - hard])
v(1,58): -0.3109479248523712, EP: -0.25314170122146606	 ([off,][feel])
v(31,53): 0.3107396066188812, EP: 0.2529721260070801	 ([heard )][mofo])
v(2,50): -0.30933964252471924, EP: -0.25183239579200745	 ([really][banging '.])
v(44,45): 0.3086110055446625, EP: 0.25123924016952515	 ([wish][could've])
v(13,39): -0.3077007830142975, EP: -0.2504982054233551	 ([literally][jason])
v(12,20): 0.3062942922115326, EP: 0.24935320019721985	 ([that.][having ',])
v(34,48): 0.30620241165161133, EP: 0.24927839636802673	 ([box][that!])
v(26): -0.30617210268974304, EP: -0.24925372004508972	 ([metal])
v(33,35): 0.30558493733406067, EP: 0.24877572059631348	 ([hit][office])
v(26,35): 0.30449384450912476, EP: 0.24788746237754822	 ([metal][office])
v(10,20): -0.3044886887073517, EP: -0.24788326025009155	 ([every][having ',])
v(25,39): -0.30387216806411743, EP: -0.24738135933876038	 ([80's][jason])
v(31,33): -0.30382055044174194, EP: -0.24733933806419373	 ([heard )][hit])
v(56,63): -0.30252552032470703, EP: -0.24628505110740662	 ([fans][midgetorgy.... i])
v(44,50): 0.30079880356788635, EP: 0.2448793351650238	 ([wish][banging '.])
v(9,48): -0.2988608479499817, EP: -0.243301659822464	 ([description][that!])
v(12,22): 0.2985697388648987, EP: 0.24306467175483704	 ([that.][showing ',])
v(13,42): 0.2983504831790924, EP: 0.24288617074489594	 ([literally][himself.])
v(11,62): -0.2983388900756836, EP: -0.24287673830986023	 ([hole][sometime.])
v(11,59): -0.2983062267303467, EP: -0.2428501397371292	 ([hole][free])
v(32): 0.2973904609680176, EP: 0.24210461974143982	 ([hoped])
v(8,65): -0.2966080904006958, EP: -0.2414676994085312	 ([anyone][yahoo.])
v(12,30): 0.29573407769203186, EP: 0.24075616896152496	 ([that.][( i])
v(13,33): -0.2947717308998108, EP: -0.23997272551059723	 ([literally][hit])
v(12,48): 0.29467853903770447, EP: 0.23989684879779816	 ([that.][that!])
v(17,59): -0.2940473258495331, EP: -0.23938298225402832	 ([cheesy,][free])
v(47): -0.29320213198661804, EP: -0.2386949211359024	 ([like])
v(37,62): 0.2930273711681366, EP: 0.23855264484882355	 ([sequels][sometime.])
v(20,36): -0.2923910617828369, EP: -0.23803462088108063	 ([having ',][could])
v(22,37): -0.29160308837890625, EP: -0.23739314079284668	 ([showing ',][sequels])
v(1,41): 0.2900506556034088, EP: 0.23612931370735168	 ([off,][deal])
v(25,58): 0.28884220123291016, EP: 0.23514550924301147	 ([80's][feel])
v(45,53): -0.2886691987514496, EP: -0.23500466346740723	 ([could've][mofo])
v(30,34): 0.2872193455696106, EP: 0.23382434248924255	 ([( i][box])
v(35,39): 0.28712818026542664, EP: 0.2337501347064972	 ([office][jason])
v(12,19): -0.2863161563873291, EP: -0.23308905959129333	 ([that.][effects])
v(31,47): -0.2852053642272949, EP: -0.2321847677230835	 ([heard )][like])
v(2,45): -0.28438252210617065, EP: -0.23151490092277527	 ([really][could've])
v(45,64): 0.28379395604133606, EP: 0.2310357540845871	 ([could've][found])
v(8,42): 0.2836439907550812, EP: 0.2309136688709259	 ([anyone][himself.])
v(22,56): -0.28165555000305176, EP: -0.22929488122463226	 ([showing ',][fans])
v(39,55): -0.28157466650009155, EP: -0.22922903299331665	 ([jason][die - hard])
v(36,59): 0.2778412401676178, EP: 0.22618965804576874	 ([could][free])
v(37): -0.2776135802268982, EP: -0.22600431740283966	 ([sequels])
v(40,48): 0.27760568261146545, EP: 0.2259978950023651	 ([type][that!])
v(12): 0.2764180600643158, EP: 0.2250310480594635	 ([that.])
v(19,48): -0.27527984976768494, EP: -0.22410444915294647	 ([effects][that!])
v(56,59): 0.27282705903053284, EP: 0.2221076339483261	 ([fans][free])
v(24,48): 0.27267950773239136, EP: 0.2219875156879425	 ([edited,][that!])
v(21,40): 0.2703918516635895, EP: 0.22012513875961304	 ([boom - stick][type])
v(36,54): -0.27038130164146423, EP: -0.22011655569076538	 ([could][out.])
v(37,63): -0.2698923349380493, EP: -0.21971848607063293	 ([sequels][midgetorgy.... i])
v(10,61): 0.26867130398750305, EP: 0.21872444450855255	 ([every][chat])
v(49,65): -0.2672152817249298, EP: -0.21753910183906555	 ([soundtrack's][yahoo.])
v(32,60): 0.26651614904403687, EP: 0.21696993708610535	 ([hoped][email])
v(26,30): -0.26649773120880127, EP: -0.21695494651794434	 ([metal][( i])
v(35,47): 0.2651602029800415, EP: 0.2158660739660263	 ([office][like])
v(30,56): -0.26448386907577515, EP: -0.21531547605991364	 ([( i][fans])
v(17,44): 0.26421990990638733, EP: 0.21510058641433716	 ([cheesy,][wish])
v(22,34): 0.2634606659412384, EP: 0.21448248624801636	 ([showing ',][box])
v(55,56): -0.2633938193321228, EP: -0.21442806720733643	 ([die - hard][fans])
v(39,42): 0.26075318455696106, EP: 0.2122783362865448	 ([jason][himself.])
v(8,12): 0.2601942718029022, EP: 0.21182331442832947	 ([anyone][that.])
v(7,29): -0.2589225769042969, EP: -0.2107880413532257	 ([give][director])
v(1,14): 0.2585674226284027, EP: 0.21049891412258148	 ([off,][obsessed])
v(50,58): -0.25841471552848816, EP: -0.2103745937347412	 ([banging '.][feel])
v(9,32): -0.25777357816696167, EP: -0.20985263586044312	 ([description][hoped])
v(10,38): -0.2577056288719177, EP: -0.20979732275009155	 ([every][freddy])
v(35,50): -0.25750410556793213, EP: -0.2096332609653473	 ([office][banging '.])
v(48,54): 0.25674667954444885, EP: 0.20901665091514587	 ([that!][out.])
v(7,51): -0.25636687874794006, EP: -0.20870745182037354	 ([give][acting's])
v(4,16): -0.25424128770828247, EP: -0.2069770097732544	 ([film][bloodless,])
v(55): -0.2540743350982666, EP: -0.2068410962820053	 ([die - hard])
v(13,25): -0.25391072034835815, EP: -0.2067079097032547	 ([literally][80's])
v(8,38): 0.25349661707878113, EP: 0.2063707858324051	 ([anyone][freddy])
v(21,32): 0.2534574568271637, EP: 0.20633889734745026	 ([boom - stick][hoped])
v(48,55): -0.25320830941200256, EP: -0.2061360776424408	 ([that!][die - hard])
v(32,38): 0.2521873116493225, EP: 0.20530487596988678	 ([hoped][freddy])
v(34): 0.25207164883613586, EP: 0.20521071553230286	 ([box])
v(36,38): -0.25173836946487427, EP: -0.20493939518928528	 ([could][freddy])
v(8,63): -0.24952217936515808, EP: -0.20313520729541779	 ([anyone][midgetorgy.... i])
v(38,50): -0.24785053730010986, EP: -0.20177432894706726	 ([freddy][banging '.])
v(0,62): -0.2466312050819397, EP: -0.2007816731929779	 ([first][sometime.])
v(54,56): -0.24644821882247925, EP: -0.200632706284523	 ([out.][fans])
v(33,38): 0.24596908688545227, EP: 0.20024263858795166	 ([hit][freddy])
v(12,49): 0.24594524502754211, EP: 0.20022323727607727	 ([that.][soundtrack's])
v(55,64): 0.2453540861606598, EP: 0.19974197447299957	 ([die - hard][found])
v(11,52): -0.2444639503955841, EP: -0.19901731610298157	 ([hole][good.... check])
v(30,47): -0.24365872144699097, EP: -0.19836178421974182	 ([( i][like])
v(19,42): -0.243537038564682, EP: -0.19826272130012512	 ([effects][himself.])
v(37,49): -0.24330785870552063, EP: -0.19807614386081696	 ([sequels][soundtrack's])
v(32,46): 0.2430957853794098, EP: 0.19790349900722504	 ([hoped][went])
v(47,63): -0.24297493696212769, EP: -0.19780512154102325	 ([like][midgetorgy.... i])
v(10,34): -0.24198728799819946, EP: -0.19700106978416443	 ([every][box])
v(22,47): -0.2408004105091095, EP: -0.19603483378887177	 ([showing ',][like])
v(46,63): -0.24041953682899475, EP: -0.19572477042675018	 ([went][midgetorgy.... i])
v(56,60): -0.2402016818523407, EP: -0.195547416806221	 ([fans][email])
v(25,53): 0.2400154173374176, EP: 0.19539578258991241	 ([80's][mofo])
v(31,34): 0.23964616656303406, EP: 0.19509518146514893	 ([heard )][box])
v(20,40): 0.2394598424434662, EP: 0.19494348764419556	 ([having ',][type])
v(8,9): -0.23728981614112854, EP: -0.19317688047885895	 ([anyone][description])
v(0,58): -0.2371329665184021, EP: -0.19304919242858887	 ([first][feel])
v(20,24): 0.2370758354663849, EP: 0.19300267100334167	 ([having ',][edited,])
v(2,37): 0.23637381196022034, EP: 0.19243116676807404	 ([really][sequels])
v(8,33): -0.2363109290599823, EP: -0.19237996637821198	 ([anyone][hit])
v(9,54): -0.2362363338470459, EP: -0.19231924414634705	 ([description][out.])
v(8,53): 0.23556676506996155, EP: 0.1917741447687149	 ([anyone][mofo])
v(20,54): 0.23485848307609558, EP: 0.19119754433631897	 ([having ',][out.])
v(37,48): -0.2333029806613922, EP: -0.1899312138557434	 ([sequels][that!])
v(61,65): 0.23327502608299255, EP: 0.1899084448814392	 ([chat][yahoo.])
v(8,25): -0.23233658075332642, EP: -0.18914446234703064	 ([anyone][80's])
v(1,44): 0.2312423288822174, EP: 0.18825364112854004	 ([off,][wish])
v(52,63): 0.2303014099597931, EP: 0.1874876320362091	 ([good.... check][midgetorgy.... i])
v(21,48): 0.2299041450023651, EP: 0.18716423213481903	 ([boom - stick][that!])
v(22,46): -0.22979313135147095, EP: -0.18707385659217834	 ([showing ',][went])
v(22,24): 0.22791972756385803, EP: 0.18554872274398804	 ([showing ',][edited,])
v(5,43): 0.2276231050491333, EP: 0.18530723452568054	 ([ever.][damn,])
v(48,49): 0.2275938093662262, EP: 0.18528339266777039	 ([that!][soundtrack's])
v(8,46): -0.22658157348632812, EP: -0.18445932865142822	 ([anyone][went])
v(13,38): 0.2258574664592743, EP: 0.1838698387145996	 ([literally][freddy])
v(37,60): -0.2256685495376587, EP: -0.1837160438299179	 ([sequels][email])
v(48,56): -0.22527438402175903, EP: -0.1833951473236084	 ([that!][fans])
v(26,60): -0.22345003485679626, EP: -0.1819099634885788	 ([metal][email])
v(9,24): -0.2226146161556244, EP: -0.1812298446893692	 ([description][edited,])
v(45,61): 0.2225455343723297, EP: 0.18117360770702362	 ([could've][chat])
v(0,35): -0.2224588394165039, EP: -0.18110302090644836	 ([first][office])
v(10,57): 0.22041067481040955, EP: 0.1794356256723404	 ([every][there,])
v(36,52): 0.21836897730827332, EP: 0.17777349054813385	 ([could][good.... check])
v(24,63): 0.21701517701148987, EP: 0.1766713559627533	 ([edited,][midgetorgy.... i])
v(39,63): -0.21689638495445251, EP: -0.17657464742660522	 ([jason][midgetorgy.... i])
v(22,40): 0.2163558304309845, EP: 0.17613458633422852	 ([showing ',][type])
v(33,60): -0.2127329707145691, EP: -0.17318522930145264	 ([hit][email])
v(12,31): 0.21259310841560364, EP: 0.17307136952877045	 ([that.][heard )])
v(47,60): -0.21072623133659363, EP: -0.17155155539512634	 ([like][email])
v(37,58): 0.20924094319343567, EP: 0.17034238576889038	 ([sequels][feel])
v(53,55): 0.20920374989509583, EP: 0.17031210660934448	 ([mofo][die - hard])
v(26,63): -0.2085084617137909, EP: -0.16974607110023499	 ([metal][midgetorgy.... i])
